,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
223,"Census Tract 3805, Cook County, Illinois",866,330,241,65.8,27.0,2.62,3.11,3.2,34,0.0,0.0,17.1,0.0,85.9,0.5,99.5,1.9,0.0,21.3,12.3,52.2,13.5,0.0,18.9,0.0,17.3,38.5,0.0,0.0,26950,25.2,11.8,65.2,0.0,11816,-666666666,27202,26.2,26.2,6.7,51.5,69.7,59.5,346,95.4,-666666666.0,2.4,346,17,031,380500,2.9,0.0,0.0,0.0,330,0.0,330,-666666666.0,10.0,44.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,900,7.5,9.0,0.0,0.0,0.5,866,19,85,low,191451,0.0219
224,"Census Tract 3814, Cook County, Illinois",1586,691,316,24.6,54.3,2.3,3.66,3.5,67,19.4,19.4,9.2,15.8,85.6,0.0,96.4,4.7,0.4,9.6,27.8,34.1,9.1,6.9,8.1,0.0,16.2,15.6,7.1,1.3,43974,10.6,7.5,29.4,0.0,22358,51724,43015,40.7,40.7,19.5,12.0,-666666666.0,13.0,823,84.0,0.0,12.7,823,17,031,381400,14.2,3.4,0.9,0.9,691,21.6,542,3.02,0.0,25.3,34.2,11.4,29.5,20.1,2200,1005,5.2,9.9,0.0,0.0,0.4,1586,31,284,high,316691,0.0195
225,"Census Tract 3818, Cook County, Illinois",1254,634,265,10.9,58.2,1.93,2.66,12.1,44,0.0,21.7,7.1,11.2,86.5,1.2,91.5,7.5,0.0,3.1,28.4,35.7,3.7,4.1,27.6,0.0,13.9,5.5,9.3,0.0,87708,18.6,3.0,26.3,0.0,55600,81250,66591,59.6,59.6,18.4,19.2,0.0,46.6,736,86.1,4.3,8.1,736,17,031,381800,17.4,0.0,0.0,9.0,634,31.7,433,1.78,2.5,31.1,7.5,23.4,18.9,0.0,1904,1076,4.0,16.7,0.0,0.0,7.6,1254,31,272,high,319368,0.0247
226,"Census Tract 3905, Cook County, Illinois",1496,753,311,5.6,58.7,1.98,3.08,6.2,0,0.0,37.5,2.5,4.8,68.5,2.9,84.0,19.5,4.5,5.2,64.3,11.2,6.9,8.4,20.5,0.0,15.7,6.0,9.6,15.3,143773,20.1,0.5,11.2,31.5,45160,67500,50375,79.1,79.1,4.0,4.8,0.0,0.0,889,84.7,0.0,16.3,889,17,031,390500,28.6,0.0,3.7,9.8,753,30.9,520,2.66,6.9,21.5,3.0,2.1,5.6,16.3,3932,1154,1.2,15.4,0.0,0.3,30.6,1496,32,79,low,326518,0.0214
227,"Census Tract 3907, Cook County, Illinois",5639,3335,1136,10.3,65.9,1.69,2.46,11.4,0,0.0,44.8,2.4,7.4,75.4,6.0,77.9,22.5,2.4,6.7,66.0,8.9,6.0,7.6,22.0,0.0,13.4,10.9,10.3,6.7,77275,24.5,0.0,3.7,17.2,50986,65214,65347,86.4,86.4,4.1,4.3,0.0,0.0,3820,87.3,0.0,10.4,3820,17,031,390700,91.2,0.5,6.5,5.2,3335,36.7,2112,1.62,8.3,16.0,16.4,22.4,18.6,7.4,1711,1404,2.6,28.3,1.6,0.6,21.2,5639,60,268,high,608424,0.0106
228,"Census Tract 4105, Cook County, Illinois",2440,1252,397,8.5,68.3,1.87,2.56,19.9,12,0.0,0.0,3.4,8.9,73.3,3.0,84.4,17.9,6.2,3.0,65.3,8.8,7.6,2.7,11.5,0.0,28.3,4.8,13.3,7.2,78234,11.3,3.0,16.9,20.7,27760,68550,54679,82.8,82.8,3.2,14.9,0.0,50.0,1427,87.7,9.4,9.5,1427,17,031,410500,31.1,0.0,7.4,2.8,1252,27.6,907,2.12,11.3,22.4,9.6,9.9,13.0,18.0,2596,1272,1.3,13.9,1.6,1.0,44.3,2440,26,142,low,263011,0.0107
229,"Census Tract 4112, Cook County, Illinois",1551,718,392,10.7,45.4,2.12,2.74,7.8,0,12.5,15.0,2.7,1.3,79.2,5.1,73.2,26.1,9.8,4.6,83.6,6.6,5.2,6.6,20.8,0.0,18.1,5.6,9.2,26.9,213117,21.6,0.7,8.2,46.7,63281,143500,68304,88.7,88.7,1.7,10.5,15.6,46.8,807,89.0,3.1,11.4,807,17,031,411200,25.4,0.0,12.0,7.8,718,52.5,341,2.31,8.2,18.8,0.0,4.8,13.5,27.6,3286,1310,5.8,20.8,1.0,3.0,70.0,1551,40,43,low,402991,0.0258
230,"Census Tract 4207, Cook County, Illinois",3036,1164,608,23.4,47.8,2.6,3.89,3.6,150,0.0,45.0,17.2,7.4,85.3,0.0,93.9,8.0,0.0,34.6,9.7,37.2,13.2,0.9,13.2,0.0,26.8,22.2,0.0,1.1,40229,27.5,8.6,48.4,1.2,19760,45057,26912,28.7,28.7,9.1,55.3,75.0,84.7,1782,65.3,22.6,18.3,1782,17,031,420700,0.9,0.0,2.6,5.3,1164,22.9,897,2.35,8.3,10.4,34.1,21.0,16.1,0.0,1247,1037,10.3,12.9,0.0,0.0,0.9,3036,65,792,high,650530,0.0214
231,"Census Tract 4503, Cook County, Illinois",3781,1373,906,32.8,34.0,2.75,3.35,7.4,55,0.0,14.6,11.5,4.7,89.0,0.0,98.5,1.0,0.0,16.0,28.8,25.9,6.9,15.1,4.1,0.0,7.4,9.0,6.3,1.9,54874,40.5,2.5,21.3,2.9,29750,40100,40119,65.1,65.1,5.8,10.9,0.0,24.7,1637,83.9,0.0,0.0,1637,17,031,450300,0.0,0.0,1.0,1.0,1373,65.3,476,2.58,3.0,22.9,20.3,24.1,24.6,0.0,1563,975,5.3,24.9,2.9,0.0,3.4,3781,136,459,high,1366771,0.036
232,"Census Tract 5003, Cook County, Illinois",1477,729,296,11.1,59.4,2.03,3.16,7.3,60,0.0,20.6,7.4,5.7,86.9,0.4,83.2,21.4,9.0,19.6,41.5,24.1,4.8,14.0,11.7,0.0,16.0,12.1,11.0,0.8,60014,22.5,0.0,17.7,2.0,32344,47188,53269,48.7,48.7,19.2,25.7,48.8,43.1,969,75.2,12.2,10.5,969,17,031,500300,0.3,0.0,3.1,0.0,729,48.7,374,2.39,6.4,25.8,16.3,40.6,21.1,0.0,1212,867,8.5,19.2,4.7,0.2,61.9,1477,70,139,low,709172,0.0474
233,"Census Tract 5205, Cook County, Illinois",5109,1548,1212,19.5,21.7,3.3,3.76,4.3,17,0.0,18.0,8.9,3.9,93.9,0.5,78.3,67.0,5.0,6.9,22.5,22.3,9.6,4.5,14.4,0.0,3.9,7.4,15.8,4.3,77487,25.6,2.4,11.7,4.8,36875,55694,36411,72.2,72.2,2.7,10.1,12.4,21.4,1614,95.9,1.9,0.0,1614,17,031,520500,0.0,0.0,0.0,1.4,1548,81.7,283,3.22,2.0,27.6,9.9,53.3,18.0,1.5,1327,799,8.1,13.5,1.7,0.0,88.0,5109,105,105,low,1050137,0.0206
234,"Census Tract 5304, Cook County, Illinois",2053,737,512,28.9,30.5,2.79,3.42,3.7,65,0.0,35.1,7.7,4.5,88.5,1.1,95.6,4.5,1.4,20.6,32.8,22.0,9.6,2.1,14.4,0.0,7.6,16.3,13.4,3.1,68197,32.0,4.3,28.9,4.5,30938,65625,53000,54.8,54.8,9.9,16.6,47.2,42.6,811,90.9,0.0,0.0,811,17,031,530400,0.0,0.0,0.0,0.0,737,81.5,136,2.62,2.7,15.7,15.5,35.1,20.1,1.0,1254,1322,8.2,21.0,0.9,0.0,2.3,2053,131,259,high,1312063,0.0638
235,"Census Tract 5501, Cook County, Illinois",6479,2403,1616,17.9,32.8,2.69,3.38,3.2,0,0.0,1.0,3.7,7.3,85.8,0.3,78.2,46.3,7.7,7.9,24.2,21.0,13.4,6.0,9.6,0.0,9.3,12.8,10.2,0.9,67363,30.2,9.1,19.4,1.4,29589,52419,26594,48.6,48.6,16.4,17.8,79.4,43.3,2823,85.1,3.0,16.6,2823,17,031,550100,1.2,0.0,5.0,1.2,2403,70.6,707,2.85,10.9,21.3,18.3,21.5,23.1,1.4,1350,827,6.2,16.1,0.0,0.3,90.0,6479,718,339,high,7189906,0.1108
236,"Census Tract 5602, Cook County, Illinois",1654,621,435,21.9,30.0,2.66,3.34,1.0,29,0.0,34.6,12.7,6.9,96.1,0.0,86.5,23.8,0.9,29.6,18.6,19.6,14.6,1.5,7.8,0.0,4.8,14.2,9.5,0.3,50961,55.6,7.2,23.0,0.5,34600,44023,32500,47.9,47.9,11.3,11.7,63.6,46.7,649,95.7,0.0,0.0,649,17,031,560200,0.0,0.0,0.0,0.0,621,81.5,115,2.84,1.3,23.8,11.3,31.6,32.8,0.0,1368,984,6.6,27.0,1.3,0.0,21.3,1654,66,134,low,662049,0.0399
237,"Census Tract 5604, Cook County, Illinois",1585,455,399,11.6,12.3,3.48,3.73,2.6,0,23.3,33.3,11.0,4.1,99.6,0.0,52.2,86.2,0.3,13.4,17.8,33.5,6.0,3.2,18.7,0.0,0.0,9.5,15.8,0.0,67577,30.1,1.5,10.1,0.0,31669,41211,31354,57.0,57.0,12.2,13.5,0.0,60.6,455,100.0,0.0,0.0,455,17,031,560400,0.0,0.0,0.0,0.0,455,88.8,51,3.22,0.0,35.6,1.0,19.3,53.7,0.0,1447,1175,5.9,19.6,1.1,0.0,66.8,1585,33,83,low,339633,0.0208
238,"Census Tract 5701, Cook County, Illinois",1302,415,301,13.3,27.5,3.14,3.8,3.3,35,40.6,0.0,11.0,4.9,96.2,0.0,58.4,83.7,2.6,6.4,21.6,24.3,13.1,4.7,14.1,0.0,2.2,12.5,9.9,1.7,63736,19.3,2.2,14.2,0.0,30019,31764,35580,62.6,62.6,11.0,16.6,28.9,0.0,444,93.5,3.1,12.7,444,17,031,570100,0.0,0.0,0.9,2.3,415,66.7,138,3.33,0.0,32.3,4.7,13.0,30.0,0.0,1512,872,5.2,12.0,0.0,1.0,55.1,1302,152,68,low,1523744,0.1167
239,"Census Tract 5808, Cook County, Illinois",2213,568,479,15.1,15.7,3.9,4.27,3.6,32,7.7,0.0,13.0,4.1,95.2,0.0,50.3,89.4,1.2,13.8,12.7,31.1,17.8,1.3,12.1,0.0,3.3,10.4,9.9,1.4,48422,15.5,5.3,25.7,1.7,23792,31496,23652,34.1,34.1,25.2,16.5,0.0,58.7,622,91.3,0.0,2.5,622,17,031,580800,0.0,0.0,0.0,0.0,568,39.1,346,4.21,0.0,22.5,11.3,27.9,32.0,6.3,1520,869,8.6,6.5,0.0,0.0,54.4,2213,18,79,low,183294,0.0081
240,"Census Tract 6110, Cook County, Illinois",891,293,202,46.8,31.1,3.04,3.83,2.9,48,0.0,0.0,21.1,4.4,85.0,0.0,81.1,34.7,3.8,20.4,20.2,22.3,4.5,3.7,7.4,0.0,20.1,35.2,3.1,1.7,31790,43.7,11.3,51.9,2.5,16354,18611,27813,25.3,25.3,17.8,44.1,100.0,80.0,382,76.7,19.3,3.1,382,17,031,611000,1.0,0.0,0.0,0.0,293,30.0,205,3.53,3.1,21.2,29.5,5.7,12.5,0.0,1864,828,3.4,17.2,0.0,0.0,33.3,891,57,91,low,571300,0.064
241,"Census Tract 8264.01, Cook County, Illinois",3828,1378,950,31.3,31.1,2.76,3.38,4.6,42,0.0,7.9,9.2,11.9,77.2,0.0,97.7,2.6,0.2,21.5,24.7,24.8,10.4,8.6,4.7,0.0,14.3,5.5,12.6,0.0,63207,23.6,2.8,24.3,0.0,35841,53333,48042,52.6,52.6,9.5,9.6,23.3,22.7,1563,88.2,4.3,7.7,1563,17,031,826401,8.8,0.0,0.0,0.0,1378,63.1,509,2.6,5.4,28.6,35.0,39.5,7.8,0.9,1322,1236,7.1,13.4,0.0,0.0,4.3,3828,300,3,low,3000488,0.0784
242,"Census Tract 7403, Cook County, Illinois",4947,1807,1321,6.8,26.9,2.73,3.21,4.3,57,0.0,0.0,1.7,8.0,96.9,0.2,96.2,4.6,50.7,3.5,35.6,30.8,4.4,4.1,7.9,0.0,2.0,3.5,10.1,9.1,121704,28.2,0.9,0.0,11.9,68833,95152,72132,92.4,92.4,1.0,0.6,0.0,0.0,1844,98.0,0.0,0.0,1844,17,031,740300,2.2,0.0,0.0,1.7,1807,91.4,156,2.74,1.1,32.7,1.8,2.2,14.4,2.1,1824,1187,7.3,16.1,0.2,0.4,94.0,4947,132,105,low,1320728,0.0267
243,"Census Tract 4602, Cook County, Illinois",2482,828,497,24.3,40.0,2.99,3.81,10.1,140,54.2,0.0,12.2,8.4,78.6,1.2,80.7,55.1,1.7,17.3,16.8,36.1,7.9,1.2,21.6,0.0,17.1,19.4,6.8,0.0,50294,20.7,7.4,41.9,0.0,22825,39145,30179,26.7,26.7,16.9,29.4,26.7,51.3,1155,71.7,3.0,0.0,1155,17,031,460200,0.4,0.0,0.5,3.7,828,41.9,481,3.18,5.1,14.3,31.7,19.3,10.7,1.4,1443,761,11.0,12.2,0.0,0.0,56.0,2482,60,226,low,600282,0.0242
244,"Census Tract 4804, Cook County, Illinois",5584,2188,1319,28.2,39.7,2.55,3.3,6.4,16,0.0,0.0,1.8,9.0,92.4,0.5,97.6,2.8,0.0,8.5,21.8,35.3,7.6,6.5,10.9,0.0,5.3,11.0,11.1,3.7,66814,46.3,5.9,22.5,6.1,29261,48082,42412,58.6,58.6,6.0,6.4,24.4,4.5,2547,85.9,0.0,0.0,2547,17,031,480400,0.0,0.0,0.0,1.0,2188,84.6,338,2.45,1.1,16.0,5.0,15.8,43.9,2.3,1449,1000,2.1,28.8,0.4,0.0,2.7,5584,180,529,high,1809911,0.0322
245,"Census Tract 5202, Cook County, Illinois",3989,1075,844,21.9,21.5,3.71,4.28,3.5,50,0.0,13.6,11.9,6.7,77.8,0.0,69.8,71.4,2.0,21.6,10.1,21.1,14.2,3.9,11.3,0.0,12.2,9.4,7.1,0.0,46184,14.9,2.6,41.6,0.0,26897,31706,32315,41.4,41.4,16.3,21.4,0.0,50.5,1352,79.5,0.0,0.0,1352,17,031,520200,0.0,0.0,0.0,3.0,1075,30.5,747,3.42,4.6,29.1,44.8,31.7,14.6,0.0,1277,746,8.6,10.4,0.7,0.4,81.7,3989,110,169,low,1108056,0.0276
246,"Census Tract 5206, Cook County, Illinois",2809,795,615,19.1,22.6,3.53,4.22,1.2,71,20.0,23.3,11.4,7.7,96.6,0.0,67.4,64.0,1.9,13.8,24.3,24.9,11.0,6.8,17.0,0.0,4.2,11.7,16.9,0.0,57090,41.9,5.5,12.7,0.0,32549,41205,36000,56.1,56.1,15.3,14.5,45.2,36.3,845,94.1,0.5,12.5,845,17,031,520600,0.0,0.0,0.0,0.0,795,82.4,140,3.42,1.0,29.1,26.3,33.6,26.4,0.0,1270,1047,7.7,18.7,0.0,0.0,93.4,2809,108,89,low,1089382,0.0384
247,"Census Tract 5804, Cook County, Illinois",4712,1544,1121,11.0,27.4,3.05,3.57,6.0,0,0.0,49.2,13.5,5.7,94.9,0.0,56.2,83.9,0.4,3.0,20.5,19.6,14.1,2.2,6.3,0.0,10.1,12.6,8.0,2.1,65840,23.1,0.9,17.9,2.9,29102,32171,31598,44.1,44.1,15.6,13.4,10.0,37.7,1635,94.4,0.0,0.0,1635,17,031,580400,2.5,0.0,1.1,2.6,1544,53.5,718,3.56,3.0,37.5,1.8,14.6,29.2,0.0,1681,852,2.5,15.2,0.0,0.0,49.3,4712,131,214,low,1316120,0.0278
248,"Census Tract 5603, Cook County, Illinois",3145,952,743,14.1,22.0,3.3,3.73,5.3,47,47.4,0.0,9.5,6.8,95.0,0.4,66.2,61.2,12.3,15.8,34.2,21.1,12.2,4.3,9.3,0.0,6.4,13.2,13.4,4.0,72309,30.6,4.4,18.9,5.1,35068,47938,40048,55.9,55.9,11.8,15.1,0.0,29.1,1009,94.4,2.5,0.0,1009,17,031,560300,0.0,0.0,0.0,0.0,952,87.8,116,3.39,0.8,36.1,9.7,2.4,50.7,0.0,1480,1377,8.0,19.1,0.0,0.1,69.8,3145,65,96,low,653932,0.0207
249,"Census Tract 5608, Cook County, Illinois",5886,2115,1547,13.4,26.9,2.78,3.23,5.5,0,15.2,0.0,6.5,6.4,93.6,0.0,77.6,42.6,6.7,4.2,26.8,26.1,8.8,7.4,8.9,0.0,2.4,11.4,10.0,6.2,92233,34.3,2.3,6.3,8.5,56813,82813,49375,70.8,70.8,8.1,2.0,0.0,8.0,2243,94.3,5.0,6.5,2243,17,031,560800,2.5,0.0,1.7,0.6,2115,79.7,430,2.75,0.5,18.5,4.6,14.9,29.6,2.5,1642,1123,7.1,19.2,0.0,0.6,79.0,5886,132,166,low,1321148,0.0224
250,"Census Tract 5802, Cook County, Illinois",3784,922,779,16.7,15.5,4.1,4.41,5.4,41,0.0,2.5,14.8,4.5,96.8,0.0,51.8,86.5,1.9,7.2,10.6,25.1,8.7,2.2,6.9,0.0,4.8,12.3,10.2,0.0,47741,18.9,2.0,31.7,0.0,21840,29784,21596,31.2,31.2,23.6,24.4,0.0,66.4,1026,89.9,2.0,0.0,1026,17,031,580200,0.0,0.0,1.8,0.3,922,54.4,420,4.37,1.6,29.2,5.2,34.1,36.3,2.6,1714,921,5.4,9.4,1.2,0.0,49.4,3784,72,129,low,729817,0.019
251,"Census Tract 5907, Cook County, Illinois",3393,1055,776,21.8,26.4,3.21,3.68,7.4,83,16.5,0.0,8.9,8.2,86.9,0.0,60.2,76.9,5.1,7.1,25.7,28.8,9.5,8.0,12.4,0.0,5.3,15.1,7.7,1.1,58373,13.6,3.1,25.8,1.5,25652,33917,29231,49.6,49.6,14.3,24.9,0.0,55.8,1099,96.0,1.1,0.0,1099,17,031,590700,0.0,0.0,0.0,0.0,1055,42.7,605,3.25,4.6,31.2,9.8,13.1,13.1,2.9,1727,907,9.4,7.7,0.0,0.0,49.8,3393,86,138,low,869830,0.0253
252,"Census Tract 6104, Cook County, Illinois",1981,583,414,29.8,29.0,3.4,4.08,6.3,119,46.2,0.0,9.2,1.1,87.4,0.0,57.0,83.4,0.0,17.9,8.3,30.9,20.6,0.0,12.9,0.0,14.8,19.9,3.1,0.0,36410,8.2,0.0,31.4,0.0,20738,23632,21737,33.4,33.4,24.8,43.2,27.3,83.3,750,77.7,5.3,15.4,750,17,031,610400,1.9,0.0,0.0,1.2,583,26.2,430,2.86,0.0,22.1,37.9,46.4,13.1,0.0,1209,762,8.2,2.9,0.0,0.0,51.5,1981,16,129,low,163180,0.0081
253,"Census Tract 6108, Cook County, Illinois",1509,540,388,16.5,28.1,2.79,3.33,4.2,0,0.0,0.0,3.2,8.6,96.3,0.0,96.4,9.1,43.9,10.0,29.5,7.9,15.5,10.0,4.2,0.0,2.0,11.1,14.3,4.3,77097,19.3,3.1,18.9,4.6,35455,56750,48224,74.1,74.1,2.3,7.7,0.0,51.4,623,86.7,5.1,3.6,623,17,031,610800,0.0,0.0,4.5,0.0,540,50.6,267,3.22,5.2,15.7,4.4,13.6,23.4,1.5,1844,962,7.1,13.6,0.0,1.7,87.2,1509,33,71,low,331962,0.0219
254,"Census Tract 6120, Cook County, Illinois",1373,427,227,28.1,46.8,3.09,4.75,3.0,9,0.0,16.2,11.7,3.1,95.2,0.0,97.5,5.9,0.0,32.6,17.8,31.0,10.1,0.0,16.3,0.0,13.6,23.0,0.0,2.1,53681,44.3,17.1,52.7,4.0,24550,32574,24911,44.3,44.3,10.2,11.9,0.0,24.0,647,66.0,18.9,17.9,647,17,031,612000,0.0,0.0,0.8,0.0,427,44.3,238,3.73,3.5,15.0,14.8,29.6,37.0,0.0,1307,910,6.6,18.4,0.0,0.0,6.6,1373,32,155,low,325911,0.0233
255,"Census Tract 6121, Cook County, Illinois",1042,354,200,44.1,43.5,2.94,3.95,9.5,51,34.0,0.0,10.8,5.3,89.3,1.3,97.1,4.1,0.0,26.4,23.9,43.1,9.4,0.0,3.8,0.0,11.9,26.6,4.0,0.0,49936,52.3,13.8,55.9,0.0,22414,37083,30909,22.1,22.1,7.5,28.0,42.4,41.0,579,61.1,27.5,21.8,579,17,031,612100,5.9,0.0,4.1,0.0,354,37.3,222,3.0,6.8,29.4,34.1,25.0,12.1,3.8,1182,866,6.7,22.4,0.0,0.0,2.6,1042,32,135,low,326357,0.0307
256,"Census Tract 6405, Cook County, Illinois",3970,1549,942,12.7,39.2,2.56,3.33,5.7,69,0.0,8.3,5.8,7.2,91.6,0.0,82.5,46.8,11.8,3.0,34.0,23.7,5.0,3.7,10.4,0.0,4.1,2.8,27.7,3.1,87838,30.2,3.0,13.5,4.1,42647,68125,37891,72.4,72.4,7.6,0.7,0.0,0.0,1571,98.6,0.0,5.0,1571,17,031,640500,1.2,0.7,0.0,0.6,1549,73.1,416,2.66,0.6,22.7,13.3,12.9,24.5,0.0,1815,954,4.4,18.8,0.7,0.0,83.0,3970,66,106,low,661917,0.0166
257,"Census Tract 4004, Cook County, Illinois",2120,780,440,34.9,43.6,2.69,3.71,5.8,0,11.1,11.1,16.3,1.7,84.7,0.0,100.0,0.9,0.3,23.1,37.1,25.4,8.8,3.6,9.0,0.0,12.1,15.5,9.1,0.8,49826,24.6,4.4,39.0,1.4,26477,41678,36042,32.6,32.6,5.8,20.9,65.1,49.7,981,79.5,13.0,12.4,981,17,031,400400,13.6,0.0,0.0,7.5,780,18.8,633,1.84,4.9,25.1,41.5,0.0,16.3,7.5,1191,1037,6.3,11.0,0.8,0.0,1.6,2120,32,304,high,326944,0.0151
258,"Census Tract 4208, Cook County, Illinois",2158,814,498,37.6,38.8,2.64,3.42,6.2,53,0.0,7.7,10.5,10.4,82.8,0.6,95.5,6.8,3.8,11.6,37.9,25.9,7.0,10.9,16.5,0.0,23.8,13.1,10.3,3.1,55943,20.0,6.0,46.3,5.0,26250,61797,31311,43.7,43.7,7.5,24.7,17.9,37.3,1114,73.1,14.5,11.9,1114,17,031,420800,4.0,4.5,1.2,0.0,814,24.8,612,2.55,4.9,17.1,18.3,5.4,27.2,6.9,1731,1157,10.6,11.4,2.0,0.0,7.7,2158,34,296,high,347603,0.0158
259,"Census Tract 3105, Cook County, Illinois",1495,527,331,15.4,37.2,2.84,3.56,8.2,0,0.0,0.0,5.2,2.2,94.3,0.0,59.6,75.3,3.6,2.1,28.0,33.9,5.3,1.7,12.4,0.0,9.7,6.3,13.9,1.3,62217,20.3,2.8,17.3,0.0,30212,24958,36815,40.3,40.3,28.2,17.5,0.0,64.8,630,83.7,8.7,3.3,630,17,031,310500,0.0,0.0,2.7,4.4,527,27.9,380,2.97,6.8,17.6,11.6,0.0,19.7,0.0,1768,941,7.9,10.5,0.0,0.0,43.2,1495,16,63,low,161938,0.0107
260,"Census Tract 3904, Cook County, Illinois",2480,1429,418,11.9,70.7,1.7,2.91,8.5,0,-666666666.0,-666666666.0,10.2,6.2,81.7,0.2,95.2,7.2,2.9,14.2,47.4,32.7,1.0,0.8,22.1,0.0,11.8,21.1,5.5,9.3,83224,33.9,7.1,30.0,19.6,25907,-666666666,65865,60.2,60.2,5.8,25.1,100.0,22.4,1710,83.6,5.1,12.6,1710,17,031,390400,47.2,0.0,5.9,11.3,1429,23.7,1091,1.65,2.1,38.2,5.0,6.5,12.7,15.4,2508,803,0.6,28.6,0.4,0.6,14.8,2480,32,299,high,326306,0.0129
261,"Census Tract 4201, Cook County, Illinois",1447,755,320,27.8,57.6,1.92,2.99,3.8,0,0.0,0.0,11.0,10.3,82.9,0.8,96.0,3.2,0.0,16.4,33.7,31.6,11.5,4.5,9.9,0.0,20.8,23.7,3.7,0.0,44168,29.3,6.0,50.7,0.0,21926,42000,26833,35.0,35.0,8.8,30.9,70.0,72.3,802,94.1,0.0,3.3,802,17,031,420100,49.9,0.0,4.4,6.0,755,2.0,740,2.6,6.1,28.7,0.0,46.7,0.0,0.0,-666666666,787,3.6,23.6,5.5,0.0,10.1,1447,76,112,low,761045,0.0525
262,"Census Tract 4204, Cook County, Illinois",1131,711,171,11.3,75.9,1.59,2.96,7.4,0,0.0,0.0,16.6,2.9,73.7,3.6,86.9,19.1,4.2,17.2,58.5,11.4,5.3,4.8,8.2,0.0,44.2,8.4,6.6,1.1,36598,32.6,2.4,37.7,4.7,21333,40938,53036,41.5,41.5,13.6,42.1,40.6,80.4,789,90.1,12.4,2.6,789,17,031,420400,52.7,0.0,10.3,22.2,711,16.9,591,1.56,6.2,15.3,8.3,23.3,22.5,0.0,1164,771,6.2,21.0,0.6,0.0,22.2,1131,24,116,low,245128,0.0212
263,"Census Tract 4312, Cook County, Illinois",2828,1089,597,24.4,45.2,2.59,3.62,6.1,0,27.7,0.0,7.5,4.5,88.9,0.0,98.6,4.5,0.3,13.5,35.4,23.4,6.8,6.8,5.5,0.0,6.5,8.0,15.7,4.8,63567,41.6,2.0,20.6,8.7,29740,-666666666,56250,58.8,58.8,3.7,16.9,0.0,42.9,1308,83.3,2.2,7.8,1308,17,031,431200,0.0,0.0,0.0,0.0,1089,64.1,391,2.32,5.8,11.4,12.6,20.2,32.1,0.0,1624,1216,3.7,24.8,1.0,0.0,2.2,2828,65,265,high,655295,0.023
