,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
560,"Census Tract 1234.10, Los Angeles County, California",4249,1250,977,17.0,21.8,3.32,3.62,8.3,144,0.0,0.0,15.1,6.1,87.5,3.1,46.4,71.1,0.4,6.9,25.6,32.4,9.2,3.4,12.5,0.0,6.7,10.5,14.0,5.9,60557,16.9,5.0,20.2,5.7,24472,32152,31832,37.3,37.3,13.5,15.3,0.0,40.9,1322,94.6,0.0,1.9,1322,06,037,123410,39.9,0.0,15.9,2.1,1250,28.7,891,3.39,3.7,22.2,0.0,0.0,0.0,44.0,2125,1227,5.8,15.2,0.0,0.0,70.7,4249,48,1378,low,488725,0.0113
561,"Census Tract 1247, Los Angeles County, California",5697,2383,1355,9.9,43.1,2.35,2.88,12.0,0,-666666666.0,-666666666.0,2.9,4.4,85.2,0.3,73.7,29.3,7.8,2.0,53.6,21.7,3.2,8.0,16.2,0.6,2.5,4.5,6.7,18.2,132635,21.0,3.5,1.1,25.9,42365,63722,69375,77.5,77.5,8.6,2.3,0.0,7.0,2500,95.3,0.0,0.0,2500,06,037,124700,32.2,6.0,2.2,2.0,2383,47.8,1244,2.47,1.6,23.0,0.0,0.0,0.9,39.7,3697,1791,5.9,18.2,2.5,2.9,86.5,5697,134,2576,high,1347604,0.0235
562,"Census Tract 1253.20, Los Angeles County, California",5379,2822,955,11.5,66.2,1.91,2.6,19.2,0,-666666666.0,-666666666.0,3.8,11.4,78.7,0.4,65.0,40.0,5.1,6.0,43.7,24.2,13.3,5.1,11.9,0.3,14.3,11.3,11.8,2.8,60433,15.5,2.4,2.9,4.6,30645,43277,38545,56.6,56.6,10.1,15.4,0.0,22.1,3025,93.3,0.0,4.8,3025,06,037,125320,62.6,0.0,23.1,22.6,2822,5.0,2682,1.94,7.9,20.4,0.0,10.0,0.0,32.1,2688,1489,1.1,16.1,2.2,0.0,80.3,5379,63,3194,high,632474,0.0117
563,"Census Tract 1282.10, Los Angeles County, California",5247,1541,1081,21.2,29.9,3.36,3.81,11.5,94,0.0,12.8,15.2,9.7,92.8,0.0,53.0,82.8,1.0,13.2,11.7,28.9,13.9,3.6,13.5,0.0,11.9,23.1,9.5,0.6,40785,13.8,8.2,23.0,0.8,21064,28415,25990,21.6,21.6,17.5,40.2,47.9,42.0,1603,96.1,0.0,2.1,1603,06,037,128210,26.1,0.0,4.2,10.6,1541,5.1,1463,3.26,3.6,27.8,0.0,0.0,0.0,21.8,3071,1227,8.6,8.0,1.0,0.2,35.3,5247,54,4200,high,549953,0.0103
564,"Census Tract 1282.20, Los Angeles County, California",3106,1199,642,12.4,46.5,2.59,3.41,11.6,103,0.0,28.0,12.3,2.5,85.5,0.6,60.1,62.9,5.5,7.8,31.9,28.3,8.4,3.7,13.6,0.0,11.8,12.2,6.4,6.6,62225,14.8,2.5,18.7,9.2,22107,35927,36625,47.1,47.1,12.9,26.9,40.2,68.2,1221,98.2,0.0,1.2,1221,06,037,128220,27.9,0.0,8.5,13.8,1199,27.2,873,3.17,9.9,22.6,0.0,0.0,0.0,69.6,2762,1182,8.6,13.2,0.0,1.0,65.6,3106,55,596,low,555594,0.0177
565,"Census Tract 1236.01, Los Angeles County, California",4741,1885,1065,13.8,43.5,2.45,3.2,8.4,10,28.3,4.2,7.4,8.4,89.5,0.0,55.8,54.0,3.7,7.8,35.3,21.1,9.0,7.8,13.7,0.0,9.4,7.2,6.5,3.9,79346,23.1,3.9,7.2,4.8,31147,42361,40566,47.8,47.8,13.9,10.3,16.4,18.2,1907,98.8,0.0,1.7,1907,06,037,123601,33.6,0.0,10.1,9.8,1885,33.3,1258,2.58,3.8,31.5,0.0,0.0,0.0,59.8,2340,1337,4.8,21.9,0.6,0.5,77.7,4741,150,2160,high,1504226,0.0316
566,"Census Tract 1235.10, Los Angeles County, California",4913,1619,1079,16.6,33.4,2.97,3.68,6.2,46,0.0,0.0,9.3,9.6,90.1,0.4,44.6,77.1,4.1,7.9,28.5,29.1,7.5,4.5,12.3,0.0,11.2,11.3,5.4,3.5,68618,22.4,6.5,16.7,5.3,19959,35843,35729,47.0,47.0,16.0,17.7,20.5,38.7,1700,95.2,0.0,1.5,1700,06,037,123510,24.8,2.1,7.3,5.8,1619,28.7,1155,3.56,4.7,26.6,2.2,1.5,1.3,61.0,2476,1185,4.4,17.2,0.8,1.4,54.9,4913,78,1959,high,788312,0.0159
567,"Census Tract 1235.20, Los Angeles County, California",2888,874,671,15.6,23.2,3.3,3.64,8.4,0,0.0,0.0,6.8,4.9,92.1,0.7,55.1,73.5,2.1,10.8,29.3,23.5,14.7,5.4,11.0,0.0,1.5,8.6,9.0,3.8,74637,21.6,3.7,6.3,4.9,31064,35775,45750,56.2,56.2,12.0,11.6,5.2,29.9,893,97.9,0.0,3.5,893,06,037,123520,16.7,0.3,4.7,7.6,874,40.6,519,3.73,2.6,25.5,0.0,0.0,0.0,76.3,2280,1184,10.0,13.2,0.0,4.2,72.9,2888,50,2010,high,502130,0.0173
568,"Census Tract 1237, Los Angeles County, California",4338,1423,832,5.8,41.5,3.04,4.2,5.7,150,0.0,0.0,9.7,11.7,94.8,2.0,52.1,71.3,3.4,4.6,30.9,12.7,17.3,8.4,7.7,0.0,5.8,7.9,15.7,9.1,90569,34.4,1.5,1.7,14.5,36331,48750,41771,57.5,57.5,8.2,8.3,0.0,0.0,1586,89.7,3.6,5.1,1586,06,037,123700,12.9,0.0,6.5,5.2,1423,56.5,619,3.73,3.1,18.3,0.0,0.7,1.0,68.2,2246,1363,2.5,19.8,0.6,0.6,80.0,4338,95,1860,high,952358,0.0219
569,"Census Tract 1241.02, Los Angeles County, California",3542,1409,761,17.9,46.0,2.5,3.05,15.8,73,-666666666.0,-666666666.0,11.4,4.6,86.2,3.3,52.2,61.9,5.1,1.6,40.7,31.7,5.2,4.0,11.2,0.0,9.3,7.5,2.0,4.4,68633,12.6,9.7,12.6,5.5,26881,37289,34044,39.9,39.9,13.7,13.4,78.9,56.7,1527,92.3,0.0,4.9,1527,06,037,124102,24.3,0.0,25.6,7.3,1409,24.3,1066,2.27,3.6,27.8,0.0,0.0,0.0,71.4,2691,1419,3.0,10.6,0.4,0.8,68.6,3542,64,2930,high,649220,0.0181
570,"Census Tract 1242.01, Los Angeles County, California",3435,1177,759,6.1,35.5,2.91,3.7,6.0,0,8.4,8.4,13.4,7.3,93.0,1.0,42.1,72.8,2.8,12.0,32.2,15.7,19.2,6.3,7.2,0.0,8.3,10.7,11.6,6.3,69613,22.0,1.4,10.6,9.7,30287,36035,37750,51.4,51.4,7.4,16.2,46.4,0.0,1187,99.2,1.7,0.0,1187,06,037,124201,7.2,0.0,8.2,5.8,1177,49.3,597,3.51,4.3,27.2,0.0,0.0,1.2,72.8,2270,1340,7.8,15.0,0.0,0.0,79.8,3435,97,2078,high,972593,0.0282
571,"Census Tract 1252, Los Angeles County, California",3623,1585,772,13.1,51.3,2.27,3.23,8.1,0,0.0,0.0,5.9,9.1,87.0,0.7,78.1,37.2,12.3,11.1,51.0,15.7,11.4,7.3,10.7,1.1,3.9,3.0,11.1,9.1,88326,16.3,3.8,4.4,15.4,37247,38854,63421,62.7,62.7,8.9,12.0,41.2,65.4,1784,88.8,0.0,5.9,1784,06,037,125200,18.7,0.9,19.4,4.0,1585,36.4,1008,2.9,5.6,24.7,0.0,0.0,0.0,43.0,3291,1447,6.2,11.6,3.4,2.6,83.7,3623,130,3079,high,1303249,0.0359
572,"Census Tract 1253.10, Los Angeles County, California",4761,2022,979,17.9,51.6,2.33,3.07,13.9,9,0.0,0.0,6.7,8.0,91.7,0.0,64.8,49.1,6.9,6.8,44.0,29.7,7.9,11.7,17.2,0.0,9.6,12.0,4.0,10.3,85413,15.2,3.0,9.1,13.4,27283,41522,-666666666,59.4,59.4,8.9,11.8,0.0,34.3,2236,90.4,0.0,6.9,2236,06,037,125310,50.9,0.5,26.9,19.4,2022,22.9,1559,2.69,4.5,19.4,0.0,0.0,0.0,66.7,2671,1463,5.8,12.1,0.3,0.0,72.4,4761,105,2589,high,1053718,0.0221
573,"Census Tract 1272.10, Los Angeles County, California",5714,1833,1191,16.1,35.0,3.12,3.88,7.9,60,0.0,5.3,7.0,3.5,91.2,0.8,58.0,68.9,0.4,11.3,22.2,28.2,13.2,3.7,9.9,0.0,4.1,11.7,11.7,3.7,61230,23.1,3.4,11.3,5.2,22708,32446,36021,42.8,42.8,16.2,16.2,57.9,36.2,1920,95.5,0.0,1.4,1920,06,037,127210,59.2,0.4,3.2,9.5,1833,28.7,1307,3.03,4.0,31.1,0.0,0.0,6.3,23.8,1673,1191,10.3,11.5,0.6,0.2,31.3,5714,153,4822,high,1539726,0.0268
574,"Census Tract 1310.20, Los Angeles County, California",6133,1610,1294,19.6,19.6,3.8,4.04,9.4,0,6.6,27.5,8.9,4.4,93.9,0.5,50.4,76.3,2.3,2.9,27.6,31.7,8.8,3.3,15.5,0.0,4.9,9.2,19.5,6.3,91065,19.6,2.4,7.2,3.7,25789,38796,35060,48.4,48.4,13.8,16.8,18.4,35.9,1696,94.9,0.0,5.1,1696,06,037,131020,12.6,1.7,5.6,5.0,1610,54.5,732,4.22,1.9,29.2,0.0,2.2,2.1,33.7,2537,1521,5.1,10.7,2.4,1.2,55.4,6133,142,2858,high,1428939,0.0232
575,"Census Tract 2949, Los Angeles County, California",3637,908,714,24.0,21.4,4.01,4.59,4.6,58,0.0,18.6,20.5,3.9,89.4,1.1,60.7,81.0,1.7,6.9,15.6,20.5,10.8,3.4,11.3,0.0,5.9,15.7,7.3,1.8,55469,22.9,6.8,22.8,2.2,19813,28333,26875,24.6,24.6,20.9,22.7,35.1,36.1,931,97.5,0.0,2.4,931,06,037,294900,28.4,0.0,10.0,11.3,908,31.6,621,4.82,6.1,39.5,0.0,0.0,3.1,1.7,1699,968,7.9,11.7,0.3,0.0,57.9,3637,64,1465,low,644545,0.0176
576,"Census Tract 2181.10, Los Angeles County, California",3296,1141,664,29.5,41.8,2.87,3.76,9.2,0,0.0,6.4,9.6,5.9,91.2,0.0,54.9,68.5,0.5,5.8,21.5,42.8,12.8,6.3,11.9,0.0,9.5,11.0,3.4,7.7,58563,35.1,3.2,11.0,12.0,27558,36629,29685,36.5,36.5,14.1,18.7,52.6,60.4,1200,95.1,0.0,2.0,1200,06,037,218110,1.3,0.0,6.0,11.5,1141,29.9,800,3.12,4.6,29.6,0.0,0.0,0.0,66.6,2743,1254,5.1,16.7,0.6,0.0,21.2,3296,59,2540,high,598601,0.0179
577,"Census Tract 2195, Los Angeles County, California",1777,749,426,13.9,43.1,2.37,3.28,3.2,0,0.0,43.9,3.4,10.7,92.2,0.0,82.7,27.4,4.2,11.7,41.0,14.4,11.1,6.7,9.3,0.0,7.5,7.6,18.7,4.8,89271,40.5,4.3,5.5,7.3,37325,73274,52269,71.4,71.4,8.0,6.3,0.0,23.9,803,93.3,2.4,0.0,803,06,037,219500,0.0,0.0,0.0,0.0,749,76.1,179,2.63,4.8,18.4,0.0,0.0,0.0,65.3,2711,1205,4.1,29.2,0.0,0.7,19.8,1777,55,1720,high,557587,0.031
578,"Census Tract 2267, Los Angeles County, California",7640,1463,1346,27.8,8.0,5.22,4.69,15.9,55,43.2,0.0,20.8,2.0,92.8,0.7,49.9,93.8,0.0,8.6,10.4,19.7,9.1,1.7,4.3,0.0,9.1,15.4,13.5,1.5,53619,12.5,9.1,37.3,1.6,19212,25689,22258,18.4,18.4,19.4,36.0,42.5,59.7,1511,96.8,0.0,1.5,1511,06,037,226700,3.7,0.0,3.5,6.0,1463,20.6,1162,5.14,2.1,32.0,0.0,0.0,0.0,2.3,1722,1198,9.9,5.9,0.7,0.0,60.1,7640,78,2875,high,782727,0.0102
579,"Census Tract 9012.05, Los Angeles County, California",11698,3704,2623,13.0,29.2,3.14,3.8,4.9,70,0.0,15.3,4.6,12.1,92.0,0.5,88.3,20.2,6.0,4.2,41.5,15.5,13.9,7.2,2.7,0.4,5.9,5.8,16.8,5.5,96857,27.6,2.2,5.9,5.5,42201,61768,46626,72.2,72.2,4.9,9.0,0.0,14.7,3921,94.5,1.2,3.5,3921,06,037,901205,4.0,0.0,7.2,0.8,3704,65.8,1267,3.44,1.6,36.2,0.0,0.0,3.2,2.8,2049,963,6.8,16.1,2.4,0.9,68.6,11698,4919,1,low,49194467,0.4205
580,"Census Tract 1031.01, Los Angeles County, California",2597,916,694,8.3,24.2,2.82,3.28,3.2,0,0.0,0.0,9.1,9.3,95.7,0.9,66.7,43.7,7.0,6.6,45.8,10.7,13.3,4.9,13.2,0.0,2.7,9.3,10.3,8.4,103937,35.9,2.0,5.9,8.9,41807,70231,51684,74.9,74.9,4.0,4.3,13.8,18.8,976,93.9,0.0,0.0,976,06,037,103101,0.0,0.0,1.9,0.8,916,85.3,135,2.85,0.4,27.3,0.8,0.0,0.0,51.7,2399,2016,8.5,23.9,0.7,1.2,89.0,2597,202,652,low,2029806,0.0778
581,"Census Tract 1042.01, Los Angeles County, California",4424,919,710,17.6,22.7,4.81,5.17,12.3,74,14.8,8.8,18.0,4.3,94.9,0.5,53.8,84.4,0.7,6.2,11.6,27.1,9.9,3.5,13.8,0.8,6.4,8.9,15.0,1.1,61938,33.8,11.2,20.2,0.0,20897,31556,27689,42.7,42.7,17.5,17.7,27.8,62.1,919,100.0,0.0,0.0,919,06,037,104201,0.0,0.0,1.5,2.6,919,66.2,311,5.31,0.0,31.4,0.8,0.5,1.2,13.0,2126,1625,8.6,13.1,0.1,0.0,58.2,4424,109,1443,low,1090103,0.0246
582,"Census Tract 1043.20, Los Angeles County, California",5599,1326,1054,20.6,20.5,4.21,4.84,3.7,36,0.0,17.8,13.2,0.7,94.8,0.0,50.8,85.7,0.6,12.7,11.6,19.8,8.2,2.9,10.6,0.0,5.9,10.5,6.7,3.1,69264,30.2,0.0,8.0,3.9,23635,27489,30601,44.5,44.5,15.6,19.2,0.0,49.5,1346,98.5,0.0,0.7,1346,06,037,104320,8.2,0.0,2.3,10.0,1326,42.5,763,5.2,0.7,32.1,0.0,3.0,1.4,9.1,2171,1096,7.2,13.4,0.0,1.7,66.7,5599,121,3369,high,1212169,0.0216
583,"Census Tract 1046.20, Los Angeles County, California",3684,711,628,12.0,11.7,5.18,5.37,6.2,84,0.0,5.0,11.5,2.3,92.8,0.1,56.0,90.4,0.1,5.5,14.7,26.9,8.9,2.9,8.4,0.6,5.2,7.9,14.9,6.9,73736,30.0,7.5,22.5,7.0,25345,40101,34113,42.9,42.9,13.0,8.3,0.0,36.4,728,97.7,0.0,0.0,728,06,037,104620,0.0,0.0,6.6,4.9,711,58.2,297,5.42,3.0,20.8,3.9,0.0,0.0,13.5,2071,1658,7.5,13.3,0.0,0.0,57.6,3684,53,1195,low,531171,0.0144
584,"Census Tract 1047.01, Los Angeles County, California",4325,949,870,37.1,8.3,4.55,4.65,4.5,62,5.9,18.0,18.6,4.0,96.9,0.0,59.8,92.3,0.0,12.4,9.2,29.2,16.0,2.5,11.6,0.0,12.8,16.0,8.6,1.5,42791,18.2,16.9,37.2,1.6,19895,27397,24088,20.3,20.3,10.9,33.9,65.4,68.1,962,98.6,0.0,0.0,962,06,037,104701,21.7,0.0,2.7,4.9,949,23.2,729,4.68,0.0,34.1,0.0,0.0,7.7,13.2,1990,1099,6.2,8.4,0.0,0.0,62.1,4325,55,1858,high,550504,0.0127
585,"Census Tract 1048.10, Los Angeles County, California",5789,1076,963,20.0,10.5,5.38,5.47,7.1,0,3.9,1.7,14.7,3.4,92.1,0.2,52.3,86.2,0.1,4.6,13.2,25.1,13.7,2.4,17.7,0.9,0.0,1.0,20.1,3.1,84335,32.7,6.8,16.7,2.6,22940,33564,26518,38.5,38.5,17.9,13.0,0.0,18.4,1095,98.3,0.0,0.0,1095,06,037,104810,0.0,0.0,0.0,5.4,1076,72.4,297,5.35,0.0,24.0,0.0,5.6,0.0,7.2,2278,1700,5.6,12.5,0.0,0.0,66.5,5789,112,1986,high,1123361,0.0193
586,"Census Tract 1061.12, Los Angeles County, California",5885,1472,1307,13.0,11.2,3.88,4.06,4.4,38,0.0,0.0,8.0,11.1,96.3,0.0,71.5,55.9,4.0,3.8,38.1,19.3,10.2,7.8,10.5,0.0,1.1,7.0,15.2,7.1,104791,21.5,2.6,3.6,8.0,39463,52067,53011,77.4,77.4,5.7,7.2,26.6,6.8,1531,96.1,0.0,15.4,1531,06,037,106112,0.7,0.0,0.0,0.5,1472,86.2,203,3.87,1.9,34.2,2.0,0.0,0.0,30.6,2443,1885,7.3,15.9,0.3,1.8,74.1,5885,322,2060,high,3222752,0.0547
587,"Census Tract 1061.13, Los Angeles County, California",3962,972,878,14.2,9.7,3.95,4.07,4.6,0,4.6,8.4,13.7,7.1,93.1,0.7,63.4,64.0,2.1,4.1,30.3,21.3,7.2,6.7,8.9,0.0,1.7,4.0,13.9,8.0,94878,33.0,1.9,6.0,8.0,32675,53963,41250,59.0,59.0,10.6,4.6,0.0,9.6,1055,92.1,1.8,0.0,1055,06,037,106113,5.5,3.1,0.9,0.0,972,81.5,180,3.79,0.4,31.0,0.0,1.9,1.4,23.6,2378,1787,5.9,18.9,0.0,0.0,72.7,3962,144,1383,low,1443463,0.0363
588,"Census Tract 4006.02, Los Angeles County, California",4412,1281,958,18.8,25.2,3.43,3.84,8.9,33,0.0,14.8,4.7,13.3,91.9,0.0,76.7,49.5,1.1,3.7,33.3,18.7,11.9,1.6,9.3,0.0,1.3,7.9,16.7,2.3,87803,26.9,6.9,8.0,1.8,30865,45148,40905,58.4,58.4,10.4,3.8,0.0,0.0,1418,90.3,0.0,4.4,1418,06,037,400602,8.7,0.6,5.0,1.1,1281,45.1,703,3.47,2.6,24.6,0.0,0.0,1.6,31.0,1923,1367,6.0,13.7,0.0,0.7,56.0,4412,154,1,low,1541334,0.0349
589,"Census Tract 4013.12, Los Angeles County, California",5335,1938,1266,14.3,34.7,2.55,3.24,3.3,22,0.0,0.0,6.2,18.5,86.3,0.2,88.1,20.9,4.9,3.2,36.2,18.9,7.6,7.8,13.1,0.9,5.1,12.0,15.1,7.0,88079,49.6,1.5,0.0,8.5,31242,63370,47117,70.0,70.0,6.2,6.2,0.0,18.9,1977,98.0,2.6,0.0,1977,06,037,401312,12.5,2.2,0.0,10.9,1938,76.6,454,2.6,0.9,33.4,12.6,5.1,5.0,39.8,2462,1267,6.5,28.8,0.1,0.2,74.5,5335,280,2,low,2807852,0.0525
590,"Census Tract 4022, Los Angeles County, California",7219,2045,1547,26.4,24.4,3.29,3.69,7.9,26,3.8,11.9,7.8,9.3,88.0,0.4,78.9,44.5,4.8,9.0,35.6,17.5,9.0,5.9,14.9,0.0,2.7,8.0,23.9,6.3,88618,31.2,6.8,13.8,8.3,32356,52500,41250,61.1,61.1,6.6,11.5,16.4,30.2,2082,98.2,2.6,0.0,2082,06,037,402200,7.0,0.0,0.7,3.3,2045,67.1,673,3.2,3.9,25.7,0.0,1.0,0.0,25.9,2051,1241,8.1,23.9,0.2,0.4,52.6,7219,565,2,low,5654048,0.0783
591,"Census Tract 2426, Los Angeles County, California",4745,1319,911,50.4,30.9,3.59,4.61,2.6,76,0.0,11.3,23.3,2.3,95.1,0.6,71.8,66.1,0.0,21.3,3.7,32.6,15.2,3.4,15.0,0.0,31.3,16.1,0.0,0.0,31839,17.1,28.7,44.7,0.0,18737,28486,22261,21.8,21.8,8.6,55.0,23.8,67.9,1390,94.9,10.6,1.4,1390,06,037,242600,23.2,0.0,1.2,2.2,1319,11.5,1167,5.29,0.0,56.0,0.0,0.0,0.0,0.0,1740,502,11.1,6.3,0.0,0.0,20.2,4745,47,5086,high,475999,0.0099
592,"Census Tract 2380, Los Angeles County, California",5886,2219,1588,25.4,28.4,2.63,3.1,4.8,0,9.0,0.0,10.3,10.3,90.5,0.0,79.1,26.4,0.6,11.4,26.3,31.8,1.7,1.2,17.1,0.8,6.9,7.3,14.8,3.4,70406,35.2,11.6,15.3,4.8,31458,41622,44175,55.9,55.9,8.5,6.6,0.0,17.0,2356,94.2,0.0,6.7,2356,06,037,238000,4.4,0.0,3.1,6.7,2219,56.4,968,3.0,0.8,23.7,0.0,0.0,0.0,20.6,2280,1275,3.4,21.9,0.4,0.0,19.1,5886,166,4065,high,1663568,0.0282
593,"Census Tract 2383.20, Los Angeles County, California",4090,1126,880,28.2,21.8,3.56,4.06,4.7,84,0.0,0.0,18.6,5.0,92.4,0.5,67.2,67.1,0.1,3.7,18.0,27.7,12.8,2.4,9.9,0.0,11.7,24.3,7.9,0.0,42603,18.4,9.4,37.5,0.0,23861,32553,26974,23.1,23.1,14.9,34.3,5.8,77.0,1188,94.8,9.3,3.2,1188,06,037,238320,7.4,0.0,1.7,9.0,1126,13.0,980,3.88,8.7,19.3,0.0,0.0,0.0,13.0,1896,991,16.1,7.7,0.0,0.0,26.5,4090,46,4893,high,468278,0.0112
594,"Census Tract 2384, Los Angeles County, California",4801,1846,1205,31.0,34.7,2.57,3.27,3.6,35,0.0,32.1,4.6,7.7,92.0,1.6,85.0,22.0,0.4,11.4,27.7,30.2,5.9,5.8,14.8,0.4,10.9,10.8,14.0,3.0,72663,37.6,3.3,7.0,4.0,34663,37583,50380,64.7,64.7,8.5,14.1,22.1,42.8,1916,96.3,0.0,2.1,1916,06,037,238400,7.5,0.7,2.0,0.0,1846,61.4,712,2.53,4.0,23.4,0.0,0.0,2.7,15.3,1774,1285,8.1,28.1,0.7,0.2,10.1,4801,130,3760,high,1301547,0.0271
595,"Census Tract 2431, Los Angeles County, California",6490,1484,1210,42.5,18.5,4.25,4.77,4.2,142,4.5,0.0,23.3,3.5,94.5,0.0,73.6,62.9,0.1,11.5,10.5,32.5,5.6,3.2,14.0,0.0,16.9,14.2,8.7,0.0,42476,27.2,20.8,40.3,0.0,20507,34079,24199,23.4,23.4,13.4,46.5,61.8,70.9,1516,97.9,0.0,0.0,1516,06,037,243100,26.1,0.0,0.0,2.0,1484,28.1,1067,4.58,1.2,29.4,0.0,3.8,0.0,0.0,1858,831,13.2,9.0,0.1,0.0,35.1,6490,60,4138,high,607019,0.0092
596,"Census Tract 2643.02, Los Angeles County, California",6078,2941,1306,7.9,55.6,2.07,2.73,14.5,0,42.9,0.0,0.9,4.4,82.5,0.0,78.0,21.8,7.6,4.2,63.6,9.1,9.1,14.1,22.4,0.0,7.9,2.1,18.0,21.7,155160,24.1,0.0,0.2,30.9,59511,100391,63728,88.0,88.0,2.6,5.5,7.8,54.9,3171,92.7,0.0,3.8,3171,06,037,264302,18.8,1.9,3.9,3.1,2941,34.2,1934,2.23,7.5,15.6,0.0,0.0,0.0,29.6,4001,2278,5.6,19.7,0.0,6.4,90.1,6078,169,2383,high,1690101,0.0278
597,"Census Tract 2653.05, Los Angeles County, California",3788,1659,93,0.0,94.4,2.02,3.04,44.7,0,-666666666.0,-666666666.0,0.0,3.8,41.6,7.9,70.5,34.8,8.9,4.5,65.8,13.2,6.5,5.2,8.1,0.0,38.3,8.4,4.0,4.1,49228,0.7,0.0,0.0,73.1,8719,69792,54531,95.0,95.0,4.5,0.0,0.0,-666666666.0,1986,83.5,0.0,13.5,1986,06,037,265305,81.2,5.0,13.4,19.7,1659,1.6,1633,-666666666.0,15.3,6.1,0.0,0.0,0.0,100.0,-666666666,1832,0.8,0.3,0.0,3.2,56.3,3788,31,338,low,310816,0.0082
598,"Census Tract 2654.20, Los Angeles County, California",1908,777,506,5.3,34.9,2.46,2.92,8.3,0,0.0,50.0,1.8,1.8,82.4,1.6,83.9,14.1,5.1,1.7,78.0,6.0,1.6,14.2,21.2,0.0,2.1,0.8,7.9,51.0,332551,27.5,0.0,0.0,68.0,103000,250001,104028,90.5,90.5,3.0,2.6,0.0,28.6,820,94.8,0.0,5.2,820,06,037,265420,24.3,1.6,4.8,1.1,777,69.8,235,2.63,4.1,18.3,0.0,1.1,0.0,6.1,4001,2353,6.6,25.3,0.4,2.4,79.9,1908,73,574,low,730767,0.0383
599,"Census Tract 2671, Los Angeles County, California",7123,2928,1475,5.2,49.6,2.42,3.19,13.3,0,0.0,0.0,2.3,5.2,90.1,0.0,71.5,38.4,6.9,6.1,65.5,7.9,7.9,10.6,25.7,0.0,4.2,8.3,15.5,17.3,154195,20.5,0.0,0.0,27.7,53391,96250,53656,85.1,85.1,3.9,3.2,10.0,12.8,3094,94.6,2.6,2.7,3094,06,037,267100,15.6,0.4,1.8,2.3,2928,49.0,1493,2.89,1.0,29.2,0.0,0.0,0.0,44.9,4001,1996,5.2,19.9,2.1,4.0,77.1,7123,110,2294,high,1103958,0.0154
600,"Census Tract 2678, Los Angeles County, California",2680,1164,653,9.2,43.9,2.27,3.0,6.4,0,-666666666.0,-666666666.0,0.0,1.9,88.5,0.7,68.2,38.7,5.6,3.2,71.5,7.2,5.9,18.5,25.2,0.8,12.3,12.5,9.0,20.4,144804,27.0,0.0,0.0,28.5,53134,113750,53681,88.0,88.0,2.3,3.2,0.0,0.0,1278,91.1,0.0,4.4,1278,06,037,267800,17.9,0.0,8.9,7.0,1164,58.7,481,2.46,0.7,17.2,0.0,0.0,0.0,34.4,3804,1979,5.3,21.9,0.0,2.3,78.4,2680,115,3380,high,1151184,0.0429
