,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
4509,"Census Tract 1281.02, Los Angeles County, California",20.2,29.0,11.6,12.0,0.0,25.4,12.1,7.0,86.7,0.3,48.5,80.0,1.5,7.0,15.4,38.2,11.6,5.5,14.2,0.8,1.5,18.6,9.8,0.5,10.1,3.3,12.5,0.7,36.5,36.5,24.8,24.0,38.8,59.4,95.9,0.0,4.9,34.1,1.2,6.5,7.4,17.7,3.65,4.8,23.0,0.0,3.4,0.0,43.4,5.8,8.2,0.0,0.2,31.1,high,58.94081917167937,49.725313758351994,54.91604295957181,85.57676974605734,80.9343513237148,118.80022201622613,100.0,111.77153523948272,104.04233404800942,037,128102,06
4510,"Census Tract 1286.01, Los Angeles County, California",11.6,40.2,7.9,30.0,0.0,0.0,4.6,11.1,88.7,0.6,50.4,69.8,0.8,9.2,35.8,21.7,8.8,4.2,11.5,0.0,7.6,15.5,11.3,6.2,13.9,5.3,5.9,10.4,40.8,40.8,18.9,20.1,0.0,40.2,96.9,0.0,4.0,48.0,1.4,6.4,6.4,21.8,2.39,4.8,28.8,0.0,2.4,2.2,51.2,6.9,11.6,0.3,1.5,58.5,high,82.04387381247848,68.27074550439379,83.96128899030383,103.04062637749256,83.79928411393479,108.05663280655938,100.0,89.2829680891964,95.67431790473789,037,128601,06
4511,"Census Tract 4619.02, Los Angeles County, California",6.9,81.9,13.6,0.0,,,4.3,11.7,70.4,4.2,74.1,32.4,2.2,7.3,68.9,12.7,6.6,9.8,25.8,0.0,22.7,9.1,11.7,5.3,13.0,12.4,8.1,11.1,53.7,53.7,7.2,20.8,,71.4,88.9,19.2,1.7,84.9,0.6,7.7,27.2,7.0,1.4,13.2,20.4,0.0,0.0,0.0,64.3,0.6,17.2,2.0,0.4,52.7,low,122.26669082826076,132.3027429119759,141.81203843584612,134.79309298010207,94.8032305127343,43.21310326554849,100.0,50.6831886521378,75.31214528944383,037,461902,06
4512,"Census Tract 5004.04, Los Angeles County, California",10.7,19.1,3.6,0.0,0.0,0.0,10.3,8.9,96.2,0.1,70.3,65.6,0.5,2.4,31.7,14.4,9.1,5.6,5.7,0.0,2.0,7.2,23.6,4.3,29.2,3.5,7.4,4.5,68.5,68.5,13.8,7.8,8.0,20.4,96.9,0.0,0.0,10.1,0.0,0.5,0.5,76.3,3.58,1.8,19.8,1.4,0.0,0.0,23.7,6.3,17.7,0.0,0.0,47.1,low,90.12131837132996,76.63554770916537,69.4761257586756,69.3907562827759,88.87802860568841,113.73879776633868,100.0,120.16279163884327,112.41035019128095,037,500404,06
4513,"Census Tract 1286.02, Los Angeles County, California",10.5,36.2,10.5,0.0,0.0,0.0,7.9,9.4,94.0,0.3,82.3,27.5,13.5,5.6,50.3,17.9,11.7,5.8,11.9,0.0,0.7,9.0,11.1,16.2,23.7,0.6,5.4,17.0,79.0,79.0,7.5,13.1,9.2,34.5,97.4,0.0,0.0,6.5,0.7,1.3,3.3,51.7,2.99,2.0,28.1,1.4,0.0,0.0,65.0,6.5,15.1,0.4,1.0,92.5,low,108.9902504222206,98.0401350110754,99.00085702125106,125.07374039808379,100.14242343996247,93.34985291066,100.0,92.97512090491504,92.32711144742927,037,128602,06
4514,"Census Tract 1288.01, Los Angeles County, California",11.7,57.2,7.9,0.0,0.0,0.0,2.2,7.3,82.4,2.2,66.2,40.5,3.9,5.4,45.5,15.8,9.0,9.0,16.7,0.0,4.6,6.9,12.6,2.9,14.8,1.5,2.2,5.5,75.2,75.2,3.3,8.9,27.9,30.2,94.3,0.0,1.8,70.9,0.9,7.5,7.0,27.5,2.2,6.5,25.0,1.8,0.6,0.0,57.6,4.5,17.1,2.6,1.6,71.8,high,105.2736017580043,98.4054816523529,109.95195722710449,105.05419743034096,94.34744575065386,81.77065120690806,100.0,62.09529735526817,73.63854206078952,037,128801,06
4515,"Census Tract 1288.02, Los Angeles County, California",14.2,43.9,10.3,0.0,0.0,0.0,3.1,7.1,81.0,0.2,71.3,30.6,6.8,2.9,56.4,11.6,5.3,7.4,25.4,0.0,2.4,7.4,19.5,17.5,22.1,1.2,1.0,22.2,82.4,82.4,3.8,2.5,0.0,0.0,94.4,0.0,6.8,35.9,0.0,0.8,5.6,40.3,2.64,6.2,21.7,0.0,0.0,0.0,79.5,9.4,17.6,1.2,2.0,80.1,high,161.72946801568267,135.77444482660297,127.3632647084203,129.44938518600438,109.84412766138927,118.39435309052762,100.0,77.53520913009162,81.1697565897339,037,128802,06
4516,"Census Tract 1317.01, Los Angeles County, California",16.8,36.0,6.2,6.0,0.0,0.0,11.5,13.0,93.2,0.9,59.9,59.8,3.8,11.2,35.0,23.2,10.1,8.8,16.3,0.0,4.8,9.4,8.3,4.5,30.5,4.7,14.8,1.0,50.8,50.8,13.3,13.8,0.0,55.9,99.7,0.0,0.0,41.3,0.0,9.7,3.6,42.5,2.78,2.2,32.7,0.0,0.0,5.7,32.1,6.7,17.8,1.7,0.6,60.2,low,84.74444086218458,90.33695557956261,77.6937320312071,89.52646681125998,91.61273717817113,124.48238697600544,100.0,96.33162346465927,101.81086307647035,037,131701,06
4517,"Census Tract 1317.02, Los Angeles County, California",22.4,20.2,9.7,25.0,0.0,9.9,9.9,3.7,90.0,0.0,65.9,55.7,2.6,7.1,33.5,26.9,13.0,9.1,11.6,0.0,2.2,12.2,10.0,6.3,27.8,3.4,8.2,7.9,61.7,61.7,9.4,8.1,0.0,14.3,95.4,0.0,0.0,16.8,0.0,2.3,1.7,70.5,3.31,4.7,27.8,0.6,0.0,0.0,30.1,5.1,14.7,1.8,0.6,55.8,high,79.93624563596134,78.58588077429354,103.76788207176621,83.21469601098516,93.11031568214977,88.93304401335256,100.0,109.42198344766175,95.95325177618027,037,131702,06
4518,"Census Tract 1320.01, Los Angeles County, California",23.0,27.6,11.2,73.0,0.0,0.0,6.2,8.8,92.3,0.4,73.0,41.4,7.8,6.3,60.1,11.7,9.4,5.0,9.4,0.0,2.8,8.1,10.5,12.8,23.3,2.2,4.1,15.7,69.6,69.6,5.7,8.1,0.0,9.9,96.3,0.0,0.0,11.9,0.0,0.9,2.8,63.2,3.06,2.7,35.4,4.8,0.0,0.0,67.2,5.6,15.9,1.1,1.7,55.8,low,108.38114048885375,126.09912059018423,112.67688892414344,94.3280593218985,79.17632438426162,86.25908403227994,100.0,104.72287986401984,96.23218564762267,037,132001,06
4519,"Census Tract 1320.02, Los Angeles County, California",11.8,34.3,10.8,105.0,0.0,0.0,10.7,6.9,90.1,0.6,67.5,52.2,3.2,4.3,41.1,17.4,8.1,7.8,12.0,0.0,3.5,10.8,8.2,3.3,20.9,8.1,9.4,3.9,62.8,62.8,4.3,9.0,9.4,31.3,96.0,0.0,0.0,6.0,0.0,0.9,1.7,60.3,2.68,5.3,23.8,0.0,0.0,0.0,74.7,7.9,16.1,4.4,1.2,69.4,low,109.3298426859561,84.14605677264126,124.09463100741596,105.09291995058805,130.35444195500966,77.5925887364821,100.0,98.68117525648023,96.79005339050744,037,132002,06
4520,"Census Tract 1321.01, Los Angeles County, California",14.2,35.0,10.7,14.0,0.0,9.6,5.2,3.9,92.3,0.2,65.6,49.8,6.1,5.0,45.4,17.2,16.0,8.2,16.1,0.0,4.6,5.1,15.6,8.6,21.5,4.1,5.9,6.3,64.4,64.4,13.0,5.4,0.0,26.4,94.6,0.0,4.9,40.8,1.8,5.2,4.6,41.4,3.13,1.3,29.6,0.9,0.0,0.0,58.8,5.6,12.8,0.0,1.2,45.1,low,112.29992740529353,112.69398885176824,108.66334066652516,93.66977647769805,102.68179568583929,108.74899744451567,100.0,96.66727372063369,95.3953840332955,037,132101,06
4521,"Census Tract 1321.02, Los Angeles County, California",16.4,38.4,10.7,23.0,0.0,0.0,8.0,7.2,81.0,1.3,59.2,65.9,3.2,7.8,38.2,18.9,9.4,5.1,15.7,0.0,4.6,13.6,14.9,2.1,19.1,1.5,13.1,2.3,55.3,55.3,15.3,15.9,8.4,12.8,97.8,0.0,0.0,29.0,2.7,9.6,2.8,44.7,2.63,7.9,23.0,1.9,0.0,0.9,25.7,5.6,14.9,1.5,0.6,51.7,high,82.69880174968264,70.35013136320705,107.6230289581505,91.26898022237879,99.1006296980643,137.9954347374974,100.0,90.6255691130941,91.76924370454451,037,132102,06
4522,"Census Tract 1325.01, Los Angeles County, California",25.3,18.6,7.8,9.0,0.0,6.4,7.5,4.9,89.8,0.0,51.5,72.7,2.0,5.2,30.5,19.8,14.2,3.8,20.3,0.0,2.6,7.1,14.3,1.2,31.0,8.4,14.8,1.5,57.2,57.2,16.4,15.9,0.0,34.4,95.1,0.0,4.5,27.6,0.0,2.8,3.2,40.5,3.87,6.0,27.7,0.0,1.5,2.1,31.1,5.1,22.3,0.4,0.6,69.0,low,86.29147228586851,59.287944005918966,94.59344589461851,88.9456290075537,84.25506887601524,108.36700316150531,100.0,119.49149112689443,106.2738050195485,037,132501,06
4523,"Census Tract 1325.02, Los Angeles County, California",23.2,26.2,3.6,18.0,0.0,5.2,9.9,8.5,86.6,0.6,57.8,60.5,7.8,14.7,40.0,25.2,10.2,3.1,19.7,0.0,3.9,10.0,8.1,1.6,22.5,6.8,11.3,2.2,53.1,53.1,10.3,15.0,6.2,62.7,97.3,0.0,0.0,21.5,0.0,1.8,1.7,46.5,2.89,3.6,27.3,15.5,2.5,2.5,1.3,9.7,14.5,0.5,0.3,68.9,low,84.63393861763574,76.23384816825826,90.16034805913719,86.11888502951652,100.98888085525475,97.52791538108596,100.0,102.03767781622446,100.6951275907008,037,132502,06
4524,"Census Tract 1340.01, Los Angeles County, California",14.4,25.8,16.0,39.0,0.0,29.6,12.4,5.3,94.8,0.3,44.7,85.6,0.4,3.9,9.4,40.3,11.8,0.8,19.1,0.3,2.6,8.5,11.8,0.6,18.8,6.1,12.4,0.8,40.1,40.1,19.4,16.0,22.2,41.1,97.3,0.0,4.1,30.4,0.0,4.3,4.9,34.8,4.02,1.5,33.4,3.8,0.9,0.0,22.2,4.8,8.6,0.0,0.2,51.1,high,59.87874066199647,54.12219696855244,55.119396071291135,88.9843515278008,89.00825282342568,93.97059362055185,100.0,135.93835366964115,118.26796149157104,037,134001,06
4525,"Census Tract 1340.02, Los Angeles County, California",21.3,25.4,7.0,7.0,0.0,6.8,12.9,7.9,86.7,0.3,56.4,61.7,3.6,7.0,29.2,22.1,14.2,5.2,9.5,0.0,6.1,7.5,9.9,9.8,36.2,1.1,11.1,10.2,54.2,54.2,11.7,9.0,0.0,20.0,96.4,0.0,3.4,31.9,0.0,5.3,14.0,46.6,3.97,3.1,21.6,0.0,0.0,0.0,24.6,5.0,17.5,0.1,0.0,60.4,low,65.11816415962986,65.83691887419188,81.97270961359588,80.96878983665424,82.5621540454307,91.58312935173703,100.0,118.82019061494557,113.52608567705052,037,134002,06
4526,"Census Tract 1344.23, Los Angeles County, California",9.9,33.6,5.3,0.0,0.0,27.4,4.0,5.8,92.1,0.0,77.8,21.7,6.7,5.7,48.7,17.1,10.8,9.5,18.1,1.2,2.6,10.2,9.5,15.8,44.3,0.0,1.0,16.7,79.2,79.2,5.6,7.5,0.0,51.7,100.0,0.0,0.0,7.4,0.0,3.4,2.4,81.0,2.85,2.4,17.4,4.4,0.0,0.0,79.4,2.9,29.3,0.0,4.1,76.0,low,123.08063419054744,175.6790227500178,138.6739788381563,115.74161301853636,157.8968640064428,84.30136333185179,100.0,91.29686962504294,94.27964854752597,037,134423,06
4527,"Census Tract 1344.24, Los Angeles County, California",6.0,9.0,1.0,0.0,0.0,26.7,2.8,7.7,92.9,0.7,69.8,37.9,4.7,7.0,57.4,11.6,4.9,11.7,19.8,1.0,1.3,5.0,9.2,28.1,36.2,0.4,0.3,30.3,88.7,88.7,2.3,2.9,0.0,0.0,97.4,0.0,0.0,0.5,0.0,0.3,0.3,96.7,2.99,0.5,29.2,0.0,0.9,0.0,68.1,3.3,26.5,0.0,1.8,75.4,low,138.12780568606559,200.4644297174809,185.29321483957958,146.6809066959571,186.28574347316817,67.89948380509388,100.0,101.03072704830119,88.42203724723589,037,134424,06
4528,"Census Tract 1349.04, Los Angeles County, California",16.1,37.7,12.8,0.0,0.0,0.0,12.0,8.0,88.8,0.5,58.4,64.3,2.1,3.5,33.1,20.6,13.7,11.2,8.0,0.0,6.1,14.3,10.4,4.3,18.0,4.4,13.8,5.3,55.1,55.1,13.4,15.1,30.0,50.0,95.1,0.0,3.0,26.8,0.0,7.1,7.4,45.0,3.45,0.9,34.8,0.0,0.0,0.0,34.0,3.9,12.1,0.0,1.7,47.1,high,78.308358911388,68.16168680550498,72.24386863712915,90.4945298174371,72.66511349739801,101.9924735637697,100.0,100.69507679232676,100.41619371925843,037,134904,06
4529,"Census Tract 1345.21, Los Angeles County, California",18.3,17.8,12.2,99.0,12.3,18.2,12.8,1.5,90.7,0.3,41.9,92.1,0.0,7.4,11.5,35.7,6.1,2.4,15.6,0.0,5.4,10.9,12.4,1.2,11.0,6.9,16.3,1.1,23.7,23.7,29.7,30.1,20.3,59.5,98.6,0.0,1.8,23.2,0.0,5.9,3.7,21.8,4.35,1.9,29.3,0.0,5.3,7.6,2.9,9.2,5.0,0.0,0.1,46.4,low,54.73634352543036,46.79890533816898,46.824729672213344,79.96200431023004,90.96161608948478,88.02580759120292,100.0,158.42692081992743,134.44612603522933,037,134521,06
4530,"Census Tract 1345.22, Los Angeles County, California",20.7,35.9,6.9,39.0,33.3,0.0,12.1,8.3,86.9,0.0,54.4,75.4,2.6,8.6,16.3,27.0,17.0,3.8,10.5,0.0,3.7,13.1,5.0,1.6,14.5,6.2,20.5,2.5,29.1,29.1,23.3,28.3,,66.1,97.7,0.0,0.0,40.2,0.0,5.9,18.3,17.8,2.76,0.0,26.7,0.0,0.0,0.0,20.1,4.7,9.0,0.5,0.7,54.2,low,49.80686534787301,41.62407007589504,45.87004032666787,85.11209950309232,72.4697771707921,102.78033677247859,100.0,105.39418037596869,111.57354857695381,037,134522,06
4531,"Census Tract 1349.03, Los Angeles County, California",12.6,44.5,8.3,78.0,0.0,0.0,2.6,6.7,72.3,2.7,48.6,66.0,1.4,5.5,41.2,22.1,9.5,8.2,17.9,0.0,6.5,7.4,21.5,4.6,5.1,2.9,6.6,1.2,53.3,53.3,12.1,17.3,40.4,47.5,90.9,,2.8,86.4,4.4,17.2,3.3,0.0,,14.3,11.0,,,,,9.5,5.5,2.0,0.3,56.4,high,99.30109019897365,97.47121213187212,87.02871013865956,,113.16484521368973,153.63332569823456,100.0,82.56996296970794,90.93244209021735,037,134903,06
4532,"Census Tract 1349.05, Los Angeles County, California",11.3,58.7,11.3,0.0,0.0,100.0,0.5,11.2,64.4,1.5,59.8,42.6,9.0,7.3,52.4,11.0,9.1,17.5,15.3,0.0,5.7,3.4,15.9,9.6,14.5,1.4,3.3,16.4,80.9,80.9,7.3,9.4,9.6,30.1,91.5,0.0,6.0,89.7,8.4,17.2,4.9,13.4,1.87,13.0,6.7,3.3,0.0,0.0,50.2,3.3,13.3,1.8,1.8,68.0,high,130.0746177174809,184.49096562023348,96.29733091491939,98.97476175154867,147.8695992406728,103.95019426419788,100.0,63.43789837916586,73.9174759322319,037,134905,06
4533,"Census Tract 1351.13, Los Angeles County, California",16.7,37.1,4.2,0.0,0.0,0.0,3.1,10.5,74.4,2.6,62.9,37.0,8.1,4.2,62.7,13.6,7.8,11.9,29.9,0.0,2.4,6.1,17.4,6.1,27.9,0.9,4.0,2.3,80.5,80.5,4.9,3.2,0.0,12.5,92.1,0.0,1.8,41.3,0.0,13.2,1.5,16.7,1.6,10.6,14.7,0.0,0.0,16.4,5.6,8.4,19.0,3.6,4.0,66.5,high,138.36767641203747,117.58527149693127,133.9690300006923,55.25703639258997,146.82780549877464,78.02233230486877,100.0,78.8778101539893,83.40122756127299,037,135113,06
4534,"Census Tract 1351.14, Los Angeles County, California",7.2,58.7,14.8,0.0,0.0,0.0,2.7,5.4,62.8,3.4,53.8,45.1,3.7,17.3,57.0,15.8,6.5,17.7,30.0,0.0,8.4,11.4,9.8,9.0,16.4,1.8,5.2,16.3,72.3,72.3,6.0,6.0,0.0,0.0,92.1,0.0,7.6,74.2,0.0,15.4,16.9,12.9,1.74,10.7,11.0,0.0,0.0,0.0,37.2,3.7,16.2,0.0,1.1,61.7,high,150.6010834366043,157.47530826049427,159.43954238330565,87.86139844063533,115.89955378617243,119.82683165181652,100.0,64.1091988911147,70.01240173203851,037,135114,06
4535,"Census Tract 1371.03, Los Angeles County, California",14.6,43.7,7.6,0.0,0.0,0.0,6.3,11.2,83.1,1.9,61.5,41.1,9.3,2.1,50.1,11.9,7.3,11.2,27.5,0.0,5.5,6.1,18.2,5.9,30.5,2.5,4.8,8.6,75.1,75.1,4.3,2.7,0.0,0.0,96.0,0.0,0.0,73.4,0.0,13.4,0.0,51.7,1.97,4.6,29.6,0.0,0.8,0.0,18.9,4.9,23.4,0.0,0.3,75.8,low,139.20587636459095,130.57598017956977,150.74887255614286,93.63105395745096,134.65184114033966,126.79822731675583,100.0,72.50045529047527,76.98574851809812,037,137103,06
4536,"Census Tract 1371.04, Los Angeles County, California",11.9,25.5,7.0,0.0,0.0,21.8,2.2,5.0,92.6,0.0,63.1,42.3,8.5,7.9,55.5,20.5,4.4,6.9,20.0,0.0,4.0,6.1,6.5,21.8,38.3,2.5,6.6,23.5,72.1,72.1,9.8,9.4,0.0,11.3,95.2,0.0,11.0,2.4,0.7,0.0,1.6,78.6,2.72,2.8,30.7,0.0,0.0,0.9,77.2,3.9,23.9,0.0,1.9,86.3,high,144.7768065958709,163.7770834112859,126.6504585378673,110.3204601839445,199.24305313802677,68.97384272606055,100.0,95.324672696736,89.25883886156305,037,137104,06
4537,"Census Tract 1390.01, Los Angeles County, California",9.4,40.3,4.2,0.0,0.0,0.0,2.4,4.9,86.9,0.3,70.7,32.2,6.0,3.9,55.4,12.0,8.5,11.2,25.9,0.0,3.6,13.9,12.9,6.4,25.3,0.8,5.5,10.7,72.5,72.5,6.9,9.3,9.4,48.5,100.0,0.0,0.0,38.3,0.0,4.4,5.0,50.4,2.73,6.6,24.6,1.5,0.0,0.0,84.1,8.4,15.9,5.9,1.0,90.8,high,129.336139302691,102.10075389970201,143.31685146256913,101.45300304736209,109.38834289930881,134.12774262201737,100.0,84.24821424958006,93.7217808046412,037,139001,06
4538,"Census Tract 1394.01, Los Angeles County, California",10.4,49.9,5.8,0.0,0.0,6.0,2.8,6.4,86.5,1.0,50.2,58.7,5.1,3.5,38.2,18.8,17.5,5.8,15.6,0.0,6.4,5.0,11.9,9.7,29.6,0.0,7.5,19.5,68.8,68.8,8.6,7.8,0.0,0.0,98.0,0.0,2.5,63.4,0.6,12.0,22.2,20.0,2.77,9.1,25.6,0.0,0.0,0.0,27.4,3.8,20.6,1.0,0.1,87.5,high,109.6505687128174,129.12004654940418,115.43821012538484,154.92880350858616,87.77112275492159,66.7296263133746,100.0,71.493504522552,83.95909530415774,037,139401,06
4539,"Census Tract 1394.02, Los Angeles County, California",12.4,12.1,3.5,0.0,10.5,0.0,3.0,5.7,91.4,0.2,70.5,32.6,6.9,6.7,64.6,4.8,9.5,13.6,21.4,1.9,5.5,0.7,10.7,27.1,33.3,1.8,1.3,26.3,86.5,86.5,2.9,6.3,0.0,29.7,93.8,0.0,0.0,0.0,2.9,0.9,1.8,82.8,3.1,2.9,25.9,0.0,0.0,0.0,37.1,11.6,23.5,0.0,2.7,87.3,high,171.1976237498319,193.6482610369304,179.1498103065852,154.92880350858616,202.75910701693314,68.97384272606055,100.0,105.39418037596869,92.32711144742927,037,139402,06
4540,"Census Tract 1395.03, Los Angeles County, California",17.5,45.1,4.4,40.0,0.0,0.0,3.2,8.7,87.8,0.5,48.0,63.1,3.5,5.8,48.3,15.7,11.9,8.7,16.1,0.0,5.0,9.6,8.5,2.4,29.7,0.0,7.3,4.5,55.5,55.5,8.1,14.9,0.0,30.5,96.6,0.0,0.0,91.7,0.0,8.5,3.8,34.1,1.82,4.4,23.1,0.0,0.0,4.8,26.1,5.5,19.9,2.8,0.8,92.0,high,115.15681470338583,113.81911109530442,105.58521672281577,86.81589039396404,102.42134725036473,140.55002150512928,100.0,73.17175580242412,82.84335981838821,037,139503,06
4541,"Census Tract 1395.04, Los Angeles County, California",17.0,48.3,13.9,46.0,25.0,0.0,2.7,9.0,81.5,0.0,53.2,59.7,4.5,8.9,49.1,19.4,6.0,4.8,15.0,0.0,10.4,13.3,12.1,4.5,26.8,2.4,8.4,5.9,65.9,65.9,9.0,12.7,14.5,49.6,94.4,0.0,2.0,77.3,4.2,6.8,2.3,25.8,2.18,8.9,18.3,0.0,0.0,0.0,55.6,3.4,21.9,0.9,3.2,87.5,high,89.58228303206727,86.1563721221583,94.45216899595034,104.00868938366968,103.0724683390511,95.92831432098002,100.0,75.18565733827066,77.82255013242528,037,139504,06
4542,"Census Tract 1411.01, Los Angeles County, California",11.3,55.7,10.9,23.0,,,1.6,9.0,77.0,1.3,76.7,25.8,6.0,6.6,58.4,12.7,11.7,9.3,11.1,0.0,3.9,9.8,13.8,8.1,15.9,4.3,2.5,15.8,79.6,79.6,11.4,3.5,19.4,31.3,91.8,0.0,6.2,30.5,1.5,4.1,4.1,26.9,2.12,8.7,12.9,2.6,0.0,0.0,74.6,7.9,13.6,3.5,0.3,78.2,high,109.9497333261082,90.22244394572935,105.66227684936204,116.16756074125429,110.62547296781291,116.89025060117426,100.0,71.15785426657759,83.95909530415774,037,141101,06
4543,"Census Tract 1411.02, Los Angeles County, California",5.7,49.8,12.2,0.0,0.0,0.0,1.1,5.3,81.4,0.0,70.2,36.2,10.2,6.2,55.6,16.4,8.3,10.0,20.5,0.4,0.6,7.2,13.6,21.6,20.5,1.6,1.1,31.4,76.8,76.8,8.0,4.5,0.0,0.0,90.8,0.0,2.6,23.8,0.5,4.1,5.6,40.8,2.24,3.4,21.2,1.6,3.3,0.0,27.5,7.8,17.6,4.1,4.8,87.8,low,132.5137526276446,137.60844861291642,138.69110331072216,124.88012779684836,125.60125800759923,73.2474037672391,100.0,76.86390861814276,83.68016143271537,037,141102,06
4544,"Census Tract 1412.01, Los Angeles County, California",6.9,55.3,13.8,35.0,,,2.2,6.1,79.9,0.3,73.5,31.2,8.8,6.1,54.0,13.9,9.9,9.8,19.3,0.0,5.9,3.8,13.3,9.0,16.7,2.2,3.7,16.8,73.1,73.1,6.0,4.1,0.0,10.3,98.4,0.0,1.3,58.1,0.4,4.5,3.3,10.4,2.84,6.9,16.4,0.0,0.0,0.0,67.4,7.8,15.4,1.8,0.7,83.4,high,113.82270223871065,109.51311013417799,111.79069746886134,122.44060902128201,117.59246861675699,106.74352745871123,100.0,71.82915477852643,80.61188884684913,037,141201,06
4545,"Census Tract 1412.02, Los Angeles County, California",13.2,49.1,7.6,16.0,100.0,0.0,1.0,2.2,86.0,1.0,74.9,24.6,6.4,10.1,64.6,10.2,6.1,14.3,20.0,0.4,11.5,3.6,13.8,16.2,19.6,2.7,0.0,23.2,80.6,80.6,8.2,8.8,0.0,39.2,91.9,0.0,3.7,30.2,3.5,3.3,2.6,38.9,2.27,8.3,33.5,2.2,0.0,1.6,36.8,4.6,19.6,2.7,0.8,87.5,low,130.16894890185188,126.9515960864984,155.39602629869714,149.85615335621804,123.84323106814605,65.67914203509608,100.0,65.78745017098682,72.24387270357758,037,141202,06
4546,"Census Tract 1413.03, Los Angeles County, California",6.4,55.9,12.0,0.0,0.0,0.0,0.9,4.1,79.5,0.3,73.1,30.4,7.8,5.6,53.2,15.6,10.7,9.6,19.8,0.0,5.4,6.6,9.9,8.0,19.7,1.5,3.0,16.0,80.1,80.1,7.5,3.4,0.0,33.3,97.4,0.0,0.0,77.2,0.0,7.1,3.4,23.4,1.83,8.2,18.7,0.0,0.0,0.0,38.8,2.6,18.0,0.8,1.3,85.6,low,152.08612579627305,127.72227755864598,130.85665711185123,109.46856473850863,118.1784775965747,81.81840049228435,100.0,64.44484914708912,71.40707108925044,037,141303,06
4547,"Census Tract 1413.04, Los Angeles County, California",4.4,60.0,15.9,19.0,0.0,0.0,1.9,5.5,83.9,0.4,75.8,22.6,4.6,7.1,61.7,13.0,4.4,7.5,17.4,0.0,2.2,7.3,11.0,16.4,19.8,1.1,2.7,36.2,83.2,83.2,4.8,1.3,0.0,19.5,95.2,0.0,0.0,28.6,0.0,5.8,1.2,41.9,2.28,6.5,18.2,1.3,2.4,0.0,56.5,7.2,17.0,1.2,2.2,89.1,high,143.4373037778031,135.33639238606625,173.47518821008063,130.49489323267568,104.89560738737292,73.70102197831392,100.0,69.81525324267989,80.05402110396436,037,141304,06
4548,"Census Tract 1436.03, Los Angeles County, California",7.4,63.6,9.5,0.0,,,1.5,5.6,85.5,1.8,87.3,17.6,8.5,6.6,72.4,6.1,5.9,9.6,13.1,0.0,9.2,8.8,12.7,12.1,16.9,0.5,1.2,16.4,79.1,79.1,9.0,0.0,0.0,0.0,91.5,0.0,2.0,51.0,0.5,13.6,8.0,27.3,2.17,3.3,18.3,2.7,0.0,0.0,30.6,4.8,15.1,2.0,5.0,87.5,low,136.22770611516458,113.98088149865617,140.40997224451814,103.42785157996342,108.41166126627928,56.55902852822341,100.0,59.41009530747279,73.9174759322319,037,143603,06
