,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
3969,"Census Tract 2189, Los Angeles County, California",18.6,44.6,8.6,48.0,5.7,14.2,9.2,5.3,93.0,0.0,66.0,52.6,1.0,5.5,21.5,24.4,11.2,4.5,8.8,0.0,6.3,9.4,10.4,2.0,17.9,3.9,19.4,2.9,40.8,40.8,14.8,21.1,25.7,36.1,92.0,0.0,3.8,29.8,0.0,7.9,13.0,12.7,3.38,4.2,21.8,0.0,0.0,0.0,77.7,7.1,10.0,0.5,0.5,19.1,2972,high,62.28247269129238,59.39812841444571,51.095972829577306,62.21817602195413,90.0348804093537,78.71835356728081,144.02563634033453,100.0,111.01241397865283,037,218900,06
3970,"Census Tract 2193, Los Angeles County, California",23.2,35.6,4.9,52.0,16.4,14.3,8.9,4.6,94.2,0.4,64.2,59.8,2.2,7.6,24.7,27.8,11.8,6.2,15.8,0.0,10.9,22.1,13.3,1.0,17.6,7.6,18.9,0.0,40.7,40.7,22.5,26.5,13.5,51.6,94.2,0.0,0.0,10.8,0.0,10.7,5.0,23.7,3.19,0.6,21.7,0.0,2.9,0.0,27.9,11.9,12.8,0.2,0.0,28.7,1723,high,52.89844776712095,59.27411271423399,61.36753435814506,83.08672984853807,70.24656905916886,71.23066898478511,99.38317985824841,100.0,102.92356974402736,037,219300,06
3971,"Census Tract 2212.20, Los Angeles County, California",20.6,27.6,11.5,63.0,0.0,15.8,16.2,2.5,88.2,0.0,40.2,95.1,0.3,7.4,17.8,40.7,9.6,2.2,11.0,0.0,3.7,13.4,9.2,0.0,18.4,5.6,17.3,0.0,24.9,24.9,27.1,17.3,0.0,45.1,98.3,5.7,0.0,16.9,0.0,9.6,21.9,14.5,4.52,4.0,28.2,6.7,0.0,12.1,32.2,5.7,10.5,0.0,0.0,20.6,1861,high,57.27427815666961,52.72284855087601,40.960783599583216,54.69111044396181,102.03953113060086,67.06360973887448,87.35120228232786,100.0,110.17563698886399,037,221220,06
3972,"Census Tract 2218.20, Los Angeles County, California",0.0,84.9,40.2,0.0,,,1.6,5.8,52.3,22.4,41.0,65.5,1.8,19.3,66.6,8.9,6.2,3.7,14.6,1.2,39.0,4.7,8.1,3.4,11.3,1.4,2.1,14.2,85.5,85.5,3.5,5.7,,,87.9,0.0,3.4,41.9,0.0,22.1,13.1,2.5,5.96,18.1,4.5,0.0,0.0,0.0,87.0,0.0,7.2,0.0,0.0,29.4,975,low,169.62143027896585,32.7131849210641,88.93292164316665,,,100.40008370615965,55.28980171792056,100.0,90.65084056045771,037,221820,06
3973,"Census Tract 2240.10, Los Angeles County, California",11.1,73.0,11.1,0.0,0.0,0.0,12.1,6.2,74.5,0.0,57.0,61.3,3.5,6.3,28.8,18.0,15.4,5.3,14.1,0.0,14.1,23.0,4.8,2.8,15.4,5.5,16.1,0.0,37.2,37.2,17.1,41.0,56.3,84.2,87.9,0.0,4.3,97.0,14.5,9.9,70.0,0.7,,17.3,21.2,0.0,0.0,0.0,100.0,4.6,14.8,1.1,0.3,41.8,3474,high,57.263486959654685,58.90206561359885,46.697511626248335,76.19976455718388,,51.56735816814425,63.78857952948348,100.0,95.39257683592781,037,224010,06
3974,"Census Tract 2246, Los Angeles County, California",24.1,25.1,12.3,41.0,12.1,19.1,17.6,3.8,89.1,0.4,52.9,86.2,0.4,7.9,7.7,27.7,8.1,3.7,10.5,0.0,9.3,16.4,4.0,1.1,16.8,12.1,26.3,1.5,19.6,19.6,20.5,35.1,75.0,65.2,93.5,0.0,5.8,24.3,0.0,5.2,29.6,10.2,4.62,7.4,28.9,0.0,0.0,0.0,17.3,6.4,14.0,0.0,0.0,35.4,2770,high,47.4467350351851,50.03494304846123,44.44645955112586,52.132850101043495,57.62232346198637,60.487469366421735,79.32988389838084,100.0,119.65910953980419,037,224600,06
3975,"Census Tract 2270.10, Los Angeles County, California",28.6,12.2,6.4,28.0,3.5,9.5,14.9,4.2,95.9,0.2,54.2,91.9,0.0,10.0,12.6,25.1,12.4,3.3,10.4,0.0,10.4,15.0,6.9,0.0,17.6,14.0,33.1,0.0,20.4,20.4,19.4,26.0,0.0,54.4,95.3,12.8,0.0,7.9,0.0,1.9,6.4,22.3,5.29,1.4,32.6,2.8,0.0,0.0,16.7,11.0,6.7,0.0,0.0,63.7,1786,high,52.415002140852685,50.97584477398055,47.301186334601056,47.39739246210179,73.57689151732131,75.52794883213048,132.54273710617227,100.0,143.0888652538917,037,227010,06
3976,"Census Tract 2283.10, Los Angeles County, California",23.6,14.5,7.9,85.0,0.0,3.9,25.1,4.6,92.2,0.6,51.5,92.2,0.2,6.4,13.0,17.9,14.7,2.9,5.3,0.0,5.2,12.0,6.2,0.6,17.3,10.6,25.6,0.7,23.8,23.8,19.1,17.9,0.0,41.9,98.1,0.0,0.0,5.1,0.0,3.9,5.9,21.8,4.76,4.8,28.4,0.0,0.0,1.7,20.1,8.4,7.6,0.0,0.0,48.9,2454,high,58.13325743905696,58.64594623272683,44.562830579242046,52.488223504327536,73.26709407935364,71.88177199195866,107.85808469843052,100.0,124.12192015201133,037,228310,06
3977,"Census Tract 2288, Los Angeles County, California",35.8,13.9,9.3,24.0,0.0,23.7,26.9,1.9,94.7,0.1,58.2,88.7,0.0,6.4,8.2,26.2,13.5,2.5,11.7,0.0,13.2,10.3,11.2,1.3,17.3,13.7,33.6,0.0,15.7,15.7,23.0,36.8,33.3,71.3,97.2,0.0,0.0,7.8,0.0,0.0,6.0,31.0,4.68,4.6,39.1,0.0,0.0,4.1,4.1,8.7,6.3,0.0,0.0,44.2,2475,high,61.37709126174088,63.34775886684054,49.708611978754654,56.48082228218752,72.33770176545062,67.12872003959183,140.8744041180696,100.0,134.72109535600333,037,228800,06
3978,"Census Tract 2294.10, Los Angeles County, California",35.7,12.9,10.6,58.0,0.0,0.0,15.5,6.1,96.2,0.3,60.3,86.5,0.0,7.0,16.7,17.7,12.0,1.3,11.0,0.5,9.4,19.2,6.5,1.6,18.3,9.6,37.2,1.9,17.7,17.7,21.1,43.6,54.2,69.5,95.3,0.0,1.0,1.1,0.0,3.8,12.9,22.6,4.87,0.1,23.3,3.9,2.2,7.8,8.9,12.9,7.7,0.0,0.0,54.0,3583,high,49.27260557010898,56.67247900327085,46.49749892167364,38.85558596147911,87.13052942840682,77.7416990565205,85.25038080081794,100.0,123.8429944887484,037,229410,06
3979,"Census Tract 2319, Los Angeles County, California",23.2,27.9,10.5,28.0,0.0,2.8,13.9,1.9,92.7,0.0,58.3,83.1,0.3,6.7,7.8,28.1,11.0,1.1,5.6,0.0,6.2,19.7,7.3,0.0,22.9,8.1,34.7,0.0,23.6,23.6,17.8,43.7,29.1,57.8,93.8,0.0,2.3,8.7,3.7,5.0,10.0,26.0,4.72,3.6,27.7,0.0,6.7,18.1,14.7,6.5,8.6,0.0,0.0,39.5,4394,high,46.32013406682781,54.955131154686875,48.743096104853166,45.978039652599826,66.37410108457301,62.440778387942345,133.11568841931134,100.0,118.26448122348945,037,231900,06
3980,"Census Tract 2321.20, Los Angeles County, California",24.4,26.9,10.4,103.0,14.6,0.0,12.9,5.3,87.3,1.4,52.5,79.7,0.0,10.2,16.0,20.7,9.7,2.5,16.4,0.0,8.5,13.2,5.5,0.4,17.1,12.2,35.2,0.6,25.2,25.2,17.0,20.3,16.6,34.0,93.5,0.0,1.2,11.6,0.6,5.5,8.1,17.9,6.2,5.8,23.3,0.0,0.0,0.0,8.4,11.4,6.8,0.0,0.0,45.3,3629,high,48.77189402861685,62.15612974741494,46.795699681221365,64.47030144517595,69.66569886297948,75.13728702782635,142.92747965681798,100.0,136.9525006621069,037,232120,06
3981,"Census Tract 2328, Los Angeles County, California",30.9,23.3,6.4,86.0,0.9,0.0,11.7,1.2,91.0,0.9,59.2,88.7,0.0,7.7,7.7,28.1,13.3,0.5,9.4,0.0,7.0,20.6,12.1,0.0,16.4,2.2,23.8,0.0,25.4,25.4,20.0,30.4,40.4,37.0,95.5,0.0,2.5,6.5,1.9,2.9,7.7,31.0,4.9,3.5,36.1,0.0,2.0,0.0,16.1,11.3,7.3,0.2,0.0,44.8,1769,high,51.03157068354038,56.46488750509037,49.172214271031606,46.9777949497905,78.76599860327975,73.90019131419663,97.54496106192721,100.0,135.55787234579216,037,232800,06
3982,"Census Tract 2346, Los Angeles County, California",18.2,38.1,4.3,60.0,10.2,14.8,11.0,10.0,92.8,0.7,76.5,38.0,1.1,9.9,37.8,18.9,10.2,6.8,13.4,0.0,14.5,8.4,8.5,6.2,35.0,9.8,13.2,8.1,52.9,52.9,11.0,20.3,32.5,59.7,95.8,0.0,0.0,2.3,0.0,2.9,5.6,66.5,2.94,3.7,23.1,0.0,0.0,0.9,36.1,5.0,18.0,0.6,0.6,18.6,5037,high,81.19728281903811,85.84582448133534,67.5315622536743,115.29083891842953,90.65447528528904,60.81302087000851,110.34087372203318,100.0,98.73968479508318,037,234600,06
3983,"Census Tract 2379, Los Angeles County, California",21.9,26.3,3.4,60.0,0.0,36.0,7.2,7.7,94.2,0.0,82.7,25.4,0.0,14.3,28.1,21.8,12.8,3.8,7.0,0.0,10.9,5.8,9.0,1.9,25.8,8.7,12.0,1.8,53.6,53.6,12.0,18.4,10.7,48.5,93.5,0.0,5.7,0.0,0.0,1.8,1.8,67.2,3.43,2.0,17.7,3.8,4.2,6.5,10.5,3.9,14.5,0.0,0.0,20.2,2426,high,72.6377053468063,83.28732666609801,97.47528242582045,90.57954256838252,82.28994446016198,88.35467807344918,107.83421172704975,100.0,110.17563698886399,037,237900,06
3984,"Census Tract 1958.02, Los Angeles County, California",13.2,39.2,12.0,55.0,3.6,0.0,8.2,8.2,90.9,0.2,49.6,76.4,2.0,7.1,39.0,24.1,11.9,3.1,12.8,0.0,2.4,13.8,14.0,4.9,22.4,3.8,5.8,4.8,43.5,43.5,18.9,7.3,4.2,23.1,89.5,0.0,7.5,22.8,6.0,9.5,13.0,23.0,3.6,3.9,22.7,0.0,0.0,0.0,74.2,7.8,16.3,0.0,0.7,27.7,1272,low,81.83827992172415,83.29271865306373,66.78787865211929,77.02183315273253,110.94620747217134,84.18761882753853,67.25016037969873,100.0,104.87604938686799,037,195802,06
3985,"Census Tract 7009.01, Los Angeles County, California",7.3,45.8,1.1,14.0,,,2.6,8.5,93.9,0.0,63.5,41.4,3.8,3.2,63.4,11.7,4.1,6.0,18.6,0.0,5.2,1.2,12.7,25.2,25.6,0.0,1.2,42.0,88.3,88.3,2.8,5.5,0.0,39.8,85.4,0.0,6.2,11.4,0.0,1.5,7.3,44.8,2.82,2.4,25.3,0.0,0.0,0.0,16.6,4.2,18.0,0.0,1.7,83.4,842,low,158.57987749330323,147.12036435985397,147.73665678812696,133.11302917348812,154.9374436635803,128.33240271390446,83.43603497587753,100.0,92.60332020329834,037,700901,06
3986,"Census Tract 7011, Los Angeles County, California",57.8,10.9,2.8,0.0,0.0,0.0,10.2,8.3,43.7,0.0,89.0,23.5,9.9,35.5,20.1,52.1,11.8,0.0,20.7,0.0,7.8,23.4,0.0,0.0,6.3,43.8,51.6,0.0,9.6,9.6,3.7,57.9,100.0,66.7,86.5,0.0,0.0,32.4,0.0,0.0,13.5,26.6,1.88,17.2,4.7,0.0,0.0,0.0,76.5,1.8,24.3,3.4,0.0,59.5,1023,low,32.14158030892895,,,77.60413174124616,,78.3276917629767,26.16477663335101,100.0,82.28307066256932,037,701100,06
3987,"Census Tract 1911.20, Los Angeles County, California",17.0,44.0,9.0,0.0,36.4,39.4,5.9,7.5,86.1,1.4,47.8,74.4,1.8,13.4,36.3,26.9,10.9,3.6,14.5,0.0,11.3,14.1,9.1,2.6,19.6,6.2,11.8,3.7,41.5,41.5,18.1,14.6,0.0,28.2,93.9,0.0,3.0,18.4,1.4,27.5,17.2,8.6,3.66,5.8,22.5,5.9,0.0,0.0,54.4,2.9,18.1,0.0,0.0,48.7,1586,high,63.28929137278409,70.97742042334387,58.06186984071964,68.88892014624993,115.39954564295658,74.22574281778338,97.1152475770729,100.0,89.53513790740593,037,191120,06
3988,"Census Tract 1914.10, Los Angeles County, California",17.5,44.3,10.3,116.0,20.7,0.0,16.6,3.3,91.3,0.1,49.9,73.8,1.7,6.6,21.1,36.6,12.8,1.0,9.5,0.0,4.9,17.0,7.2,1.3,13.6,2.3,16.8,1.4,34.9,34.9,17.9,27.5,19.8,51.4,91.0,0.0,2.8,37.3,0.0,15.4,31.2,1.9,3.71,4.2,29.6,0.0,0.0,0.0,51.6,7.4,10.4,0.0,0.4,31.0,1561,high,57.03903006174442,68.21672309689178,53.39793722950061,74.39292628988426,111.33345426963092,68.62625695609096,117.74149485007955,100.0,104.87604938686799,037,191410,06
3989,"Census Tract 1954, Los Angeles County, California",3.3,67.8,16.6,0.0,,,1.4,7.3,92.3,0.0,80.1,30.3,11.8,3.9,66.5,12.5,6.3,5.5,17.7,0.0,4.4,7.9,11.7,18.0,14.8,3.0,5.3,28.5,81.6,81.6,7.5,0.0,0.0,,91.2,0.0,1.1,11.0,0.5,14.4,8.5,35.7,2.57,4.8,20.5,0.0,1.8,4.3,53.8,3.4,15.0,0.0,2.5,77.8,2610,high,141.71107831958568,128.7336888067258,90.59666368576525,132.67630523210292,107.46098629503507,97.27478927172666,106.80767395767556,100.0,84.23555030540993,037,195400,06
3990,"Census Tract 1977, Los Angeles County, California",13.0,49.4,15.9,4.0,14.9,0.0,14.2,2.4,83.7,0.8,53.5,63.7,2.0,5.0,35.8,23.3,13.5,4.0,8.4,0.0,9.2,17.1,8.7,5.4,17.9,5.5,10.3,6.2,42.7,42.7,13.1,26.7,41.2,41.1,95.8,0.0,1.0,23.8,0.0,8.6,13.6,15.3,2.28,5.4,13.9,0.0,0.0,1.6,39.0,6.8,17.0,2.6,0.9,37.2,1650,high,77.55633294620526,83.48143819686418,79.7923410441031,84.96421463576766,76.17144506030053,86.33625875121122,122.85031072556963,100.0,92.04546887677245,037,197700,06
3991,"Census Tract 1990, Los Angeles County, California",14.9,30.9,9.9,51.0,17.2,9.9,11.4,3.8,85.3,2.0,44.7,82.7,0.8,4.2,24.8,30.0,8.6,5.5,8.6,0.2,6.2,10.6,9.5,2.8,23.2,1.1,14.2,3.1,36.0,36.0,17.1,17.0,23.3,33.5,94.1,0.0,1.7,43.2,0.3,9.3,13.2,27.9,3.0,4.8,34.3,0.0,0.0,0.0,10.9,6.8,12.7,1.0,0.2,49.2,3601,high,75.04845875993867,65.35357801809089,66.21329670079562,56.2881499551058,74.58373319071623,73.96530161491398,130.80001019537426,100.0,110.73348831538989,037,199000,06
3992,"Census Tract 1993, Los Angeles County, California",11.0,48.7,13.8,0.0,0.0,34.4,7.5,2.8,88.1,0.0,62.4,59.3,3.9,7.9,44.8,16.9,10.4,5.2,13.3,0.6,8.4,13.1,9.5,14.6,24.8,3.0,8.9,17.7,52.7,52.7,11.6,18.8,0.0,33.0,97.0,0.0,0.0,1.3,0.0,1.2,1.3,52.7,2.91,0.9,28.7,0.9,0.0,3.3,63.1,3.7,18.9,0.0,0.5,54.8,1099,low,107.74578571513582,83.31428660092665,92.42223418933793,80.53061030925399,94.72056665861469,86.7920308562327,87.49444011061264,100.0,106.82852902970863,037,199300,06
3993,"Census Tract 1997, Los Angeles County, California",17.6,35.8,6.9,23.0,0.0,18.4,10.2,2.3,90.1,0.0,53.7,77.5,1.8,6.4,32.3,19.2,12.7,1.7,10.4,0.0,12.2,8.9,13.1,1.4,25.1,3.3,3.0,2.1,37.3,37.3,18.1,24.8,0.0,35.1,91.8,0.0,5.1,14.9,0.0,1.6,20.3,22.6,3.13,1.5,31.4,0.0,0.0,0.0,37.2,4.0,18.1,0.0,0.3,36.6,1701,high,56.849104994281895,52.081202101954524,55.685355250909396,64.15560331094248,83.68403293101649,77.54636815436844,74.45979773669872,100.0,99.29753612160907,037,199700,06
3994,"Census Tract 4825.02, Los Angeles County, California",19.7,21.0,7.1,7.0,0.0,5.2,14.9,7.6,91.7,0.3,32.1,89.7,0.0,7.5,22.9,28.6,12.0,5.8,2.3,0.3,7.4,15.8,9.2,2.5,25.2,4.6,9.9,3.2,41.2,41.2,11.8,20.2,13.1,62.4,90.6,0.0,0.0,0.8,0.0,3.7,3.4,43.5,4.86,6.0,35.4,0.0,0.0,2.1,67.8,5.0,19.4,1.0,0.1,10.3,1,low,80.20880917247175,76.66866266566844,64.69501844334225,67.35824554776742,84.22617844745992,79.36945657445435,80.81000812399012,100.0,117.14877857043766,037,482502,06
3995,"Census Tract 5017, Los Angeles County, California",8.2,27.6,4.0,73.0,0.0,0.0,6.3,8.6,94.9,0.0,85.1,32.9,1.0,4.7,41.1,13.2,8.2,3.2,8.4,0.0,3.0,8.4,14.6,8.9,28.6,1.4,3.5,10.5,80.6,80.6,2.8,0.0,0.0,0.0,95.2,0.0,0.0,0.5,1.4,0.0,0.7,66.9,2.75,3.2,26.7,0.0,0.0,0.0,59.0,6.5,18.2,0.0,0.6,81.3,1,low,111.04897112140178,115.52062474721242,146.74568475182508,95.18869279290398,96.88914872438838,91.8706343121863,84.12835114592059,100.0,97.34505647876844,037,501700,06
3996,"Census Tract 1348, Los Angeles County, California",13.7,24.7,7.3,0.0,8.8,21.9,8.5,8.9,94.3,0.2,53.5,59.9,6.1,5.1,31.0,24.2,11.3,5.6,17.8,0.0,2.5,3.6,14.7,4.5,28.7,0.6,1.9,3.2,71.4,71.4,9.3,3.3,0.0,0.0,95.0,0.0,2.2,5.7,0.0,4.1,4.7,73.3,3.55,1.5,27.5,0.7,0.0,0.4,23.8,3.2,16.3,0.5,0.5,59.8,2369,high,95.60892643245917,87.32592490342734,79.62687598850039,103.17389034862391,88.52461789926132,126.8348657974053,154.5297437478842,100.0,111.01241397865283,037,134800,06
3997,"Census Tract 2060.10, Los Angeles County, California",24.7,37.3,10.8,25.0,0.0,0.0,9.7,5.5,92.4,0.7,48.0,74.5,1.7,10.8,29.3,33.3,8.6,3.1,9.6,0.0,4.2,21.4,13.0,5.4,27.3,8.4,16.4,0.0,25.3,25.3,13.6,29.2,32.1,67.4,97.5,0.0,2.7,27.5,4.3,3.1,16.3,10.3,4.03,10.6,29.6,0.0,0.0,0.0,48.8,4.0,19.0,0.3,0.8,28.2,1798,high,69.8568138760623,57.87758809011078,69.92807811394201,59.602113980911284,,73.57463981060985,94.13112615447356,100.0,114.08059627454526,037,206010,06
3998,"Census Tract 1838.10, Los Angeles County, California",18.2,33.6,6.8,0.0,27.5,0.0,19.3,3.8,86.6,1.1,52.6,81.0,1.5,10.8,23.4,25.5,17.5,6.4,10.1,0.0,6.1,13.2,14.4,0.4,11.6,2.3,11.2,0.6,41.7,41.7,17.8,25.0,64.7,24.0,94.3,0.0,3.8,26.7,0.0,15.4,18.8,11.5,3.11,3.2,25.3,0.0,0.0,0.0,50.3,8.3,9.3,0.0,0.0,45.5,2446,high,58.85842587845935,67.48071687607009,55.774451819310855,67.15915080978299,94.17842114217126,73.05375740487102,105.18431190378152,100.0,111.57026530517872,037,183810,06
3999,"Census Tract 1881, Los Angeles County, California",12.2,54.2,8.4,58.0,0.0,18.8,6.0,8.1,87.7,1.6,69.2,54.7,5.0,2.6,49.0,13.9,18.0,7.2,11.0,0.0,3.9,14.4,12.5,7.7,18.0,1.7,4.8,10.8,66.6,66.6,9.2,3.5,0.0,0.0,91.2,0.0,8.9,26.7,0.5,15.7,11.3,29.9,2.77,7.9,21.7,1.4,0.0,0.0,87.4,4.4,13.0,0.6,4.3,53.1,2568,high,100.75632740857436,93.04951906754626,96.0297360609397,111.39457630411043,96.81169936489646,106.45534167287356,94.60858558208946,100.0,98.46075913182023,037,188100,06
4000,"Census Tract 1893, Los Angeles County, California",2.8,39.7,8.0,0.0,0.0,0.0,1.1,5.5,92.7,1.2,67.6,33.4,7.1,7.8,82.2,5.0,5.0,2.8,24.1,3.0,5.0,1.6,4.8,44.5,33.0,3.2,0.0,58.9,83.6,83.6,4.4,2.0,0.0,0.0,86.4,5.1,0.0,2.2,0.0,2.3,0.7,90.4,2.62,1.5,18.5,3.2,0.0,0.0,3.9,4.9,25.5,0.0,0.7,79.0,1529,high,247.8014944126333,225.78945418980703,194.18142508768548,216.93405466857095,154.9374436635803,92.1310755150557,74.72240042188747,100.0,90.37191489719477,037,189300,06
4001,"Census Tract 1898, Los Angeles County, California",0.7,78.9,15.6,0.0,,,0.7,5.7,81.8,2.0,72.3,28.9,6.9,6.9,61.8,11.9,5.5,5.0,16.8,0.0,5.9,10.7,9.8,13.0,10.9,3.7,0.0,19.4,84.0,84.0,3.5,15.5,0.0,,83.7,10.6,0.8,46.1,5.6,12.2,11.9,16.4,2.29,6.9,28.6,0.0,0.0,0.0,26.5,3.5,16.6,0.0,2.5,81.5,2073,high,122.75526164318325,150.9594590794514,134.3339872843081,136.25358810492008,138.44073009180192,113.87791595465188,93.65366672685768,100.0,81.44629367278047,037,189800,06
4002,"Census Tract 1910, Los Angeles County, California",5.4,71.4,17.4,0.0,,,7.5,4.5,77.1,0.3,62.8,49.0,6.8,6.0,47.3,20.4,9.9,6.8,15.4,0.0,5.5,7.6,7.7,6.5,3.8,2.3,5.8,4.4,60.7,60.7,14.8,15.3,0.0,60.2,73.2,0.0,14.9,69.5,27.9,40.4,23.0,7.8,2.13,12.9,14.7,0.0,0.0,0.0,70.3,2.9,6.1,0.0,0.2,51.9,5144,high,99.34483883902328,105.44300110826916,92.31859124242195,103.7797377771142,125.0032662199543,98.9025467896605,110.31700075065238,100.0,85.63017862172467,037,191000,06
4003,"Census Tract 1912.01, Los Angeles County, California",11.1,55.1,7.1,0.0,0.0,0.0,7.5,7.0,87.3,1.3,51.3,59.6,3.5,5.1,53.7,12.8,4.7,7.4,8.4,0.0,4.8,11.8,8.9,0.0,20.0,6.8,12.2,0.0,40.8,40.8,13.1,16.7,29.8,57.1,88.9,0.0,7.0,42.0,0.0,36.8,22.5,4.0,2.18,10.3,25.4,0.0,0.0,0.0,53.8,2.8,28.0,0.0,0.7,59.7,4099,high,60.497608705025186,69.35712834014299,70.5299345249804,66.95577446453007,154.9374436635803,75.78839003499989,103.89517144921861,100.0,82.28307066256932,037,191201,06
4004,"Census Tract 1917.10, Los Angeles County, California",11.3,44.9,8.8,43.0,,,8.0,3.7,90.3,2.4,41.2,80.4,3.1,8.3,18.6,41.0,8.5,3.6,6.9,0.0,13.7,18.8,6.3,0.4,21.5,4.6,13.8,0.6,29.8,29.8,24.5,33.0,100.0,37.1,84.6,0.0,8.0,39.5,0.7,13.9,44.7,7.3,2.83,1.7,18.0,0.0,24.1,0.0,63.9,5.7,15.0,0.4,0.0,38.5,839,low,48.714700684437794,64.32370850763708,63.393117566292425,55.431828501409285,100.025847783811,66.86827883672241,65.26870375509276,100.0,88.6983609176171,037,191710,06
4005,"Census Tract 1927, Los Angeles County, California",23.7,36.6,14.6,9.0,0.0,59.5,12.5,5.3,82.8,0.0,56.7,74.8,2.8,10.0,30.7,21.9,14.7,5.8,12.1,0.0,6.1,12.3,13.5,5.8,19.4,0.0,14.1,0.0,38.3,38.3,21.2,14.8,0.0,0.0,89.1,0.0,5.2,19.9,0.0,3.6,16.4,11.0,3.38,0.8,9.7,0.0,0.0,0.0,59.5,1.6,13.1,1.0,0.6,34.2,1623,high,72.99273572859705,63.876173589481766,60.97296384093861,85.47372590071708,89.29911149418048,83.92717762466911,88.73583462241396,100.0,100.6921644379238,037,192700,06
4006,"Census Tract 1942, Los Angeles County, California",5.7,50.4,8.0,0.0,,,0.8,5.1,84.4,6.4,79.3,21.0,13.5,7.6,76.7,6.9,8.8,4.3,15.7,0.0,1.8,3.9,6.4,36.9,23.0,1.9,0.5,48.4,88.0,88.0,4.0,2.1,0.0,0.0,76.9,2.2,17.5,1.0,0.4,3.7,1.3,79.0,2.22,3.7,26.5,0.0,0.0,0.0,18.4,5.0,18.1,4.9,1.6,87.7,1544,high,258.1340655544159,184.3655143256114,228.27268143378507,146.58510644376847,154.9374436635803,166.68236983642586,83.29279714759276,100.0,88.6983609176171,037,194200,06
4007,"Census Tract 1973, Los Angeles County, California",6.6,59.3,20.9,0.0,18.8,0.0,2.9,3.1,90.4,0.2,65.0,48.1,9.4,1.9,52.5,15.1,10.6,3.0,17.7,0.0,4.6,4.7,15.0,6.8,17.0,1.9,7.8,8.6,59.8,59.8,13.8,17.8,28.8,61.8,97.0,0.0,1.0,12.2,0.0,12.6,10.0,19.3,2.84,5.5,23.1,0.0,0.0,0.0,58.7,2.8,14.3,0.0,1.4,63.2,1730,high,104.1523171091686,111.23129911597682,79.29049098535205,128.21272965470988,86.27858647399572,95.71214205451017,97.40172323364244,100.0,84.23555030540993,037,197300,06
4008,"Census Tract 1975, Los Angeles County, California",15.1,54.9,13.7,0.0,0.0,0.0,12.8,4.0,85.0,0.6,65.7,57.4,5.8,7.1,43.1,17.4,12.7,5.0,15.4,0.0,6.2,6.7,12.1,8.4,18.0,3.7,6.7,12.4,54.7,54.7,18.1,9.5,0.0,26.9,95.6,0.0,0.8,3.3,0.0,6.7,12.5,27.1,2.71,3.4,18.7,0.0,0.0,0.0,64.9,4.1,15.3,0.4,1.5,54.1,1995,high,92.67156260499888,87.88669154786291,76.28666382210298,71.5221086163667,118.22644726441153,91.93574461290365,89.23716702141066,100.0,93.99794851961309,037,197500,06
