,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
127,"Census Tract 166.23, Dallas County, Texas",6808.00,2002.00,1643.00,19.00,17.90,3.40,3.73,4.70,73.00,3.70,6.00,9.70,5.70,85.10,0.70,89.60,20.10,1.40,7.80,39.30,10.80,8.70,6.50,15.30,0.00,1.10,2.60,15.40,2.70,77094.00,18.60,0.70,11.90,3.30,36007.00,48917.00,41765.00,67.30,67.30,6.10,6.10,11.50,9.40,2117.00,94.60,0.00,14.60,2117.00,48,113,016623,0.00,7.90,0.00,0.00,2002.00,82.70,346.00,3.20,3.20,36.00,6.50,19.70,26.20,0.00,1660.00,1209.00,9.30,7.80,0.00,0.40,29.60,6808.00,1478,8,low,0.22
128,"Census Tract 176.05, Dallas County, Texas",3773.00,1087.00,849.00,23.40,21.90,3.47,3.98,4.10,80.00,10.90,5.90,17.80,7.20,91.70,0.30,71.40,54.50,0.10,7.40,23.20,17.00,9.00,7.30,4.80,0.00,8.30,11.30,14.50,2.20,64724.00,16.00,0.50,18.00,2.00,32306.00,43250.00,33683.00,46.30,46.30,24.80,19.60,18.30,27.00,1173.00,92.70,0.00,14.60,1173.00,48,113,017605,2.90,0.00,0.00,0.00,1087.00,73.10,292.00,3.37,7.50,29.20,61.90,23.00,0.90,4.00,981.00,1151.00,8.90,8.80,0.00,0.00,69.50,3773.00,103,1159,low,0.03
129,"Census Tract 176.06, Dallas County, Texas",5067.00,1269.00,1074.00,25.70,15.40,3.99,4.32,4.60,31.00,0.00,10.60,22.80,5.70,90.60,0.30,66.10,56.80,1.70,4.00,22.00,18.70,12.00,7.90,9.40,0.00,2.60,12.90,10.80,0.00,59341.00,15.70,1.60,19.90,0.00,22297.00,30843.00,30601.00,30.20,30.20,31.10,18.80,0.00,44.70,1567.00,81.00,14.40,15.30,1567.00,48,113,017606,0.00,0.00,0.00,0.00,1269.00,75.10,316.00,4.23,3.50,45.10,34.10,36.70,15.50,0.00,1300.00,1048.00,6.90,6.00,0.70,0.70,68.00,5067.00,413,17,low,0.08
130,"Census Tract 181.33, Dallas County, Texas",3791.00,1317.00,1057.00,16.80,19.70,2.87,3.00,9.40,51.00,37.00,39.50,7.50,9.50,74.70,0.30,90.20,19.80,12.80,9.60,31.90,12.80,20.40,8.90,10.00,0.00,0.50,2.60,34.00,4.30,93327.00,27.30,1.10,3.10,5.40,40667.00,44750.00,51806.00,62.70,62.70,21.10,2.60,0.00,9.60,1427.00,92.30,0.00,7.30,1427.00,48,113,018133,0.00,0.90,1.10,0.00,1317.00,77.30,299.00,2.51,11.90,19.20,16.70,36.10,28.80,3.10,1373.00,1587.00,6.00,18.40,0.00,0.00,69.90,3791.00,719,22,low,0.19
131,"Census Tract 181.34, Dallas County, Texas",5559.00,1906.00,1554.00,10.80,18.50,2.92,3.28,1.90,47.00,52.10,0.00,5.30,9.50,84.70,0.00,86.60,19.80,9.40,4.60,44.00,10.30,12.50,7.30,10.90,0.00,0.00,3.30,24.20,2.00,91810.00,16.30,2.20,10.40,2.50,45651.00,64048.00,44327.00,70.30,70.30,11.10,2.80,0.00,20.50,2011.00,94.80,0.00,17.70,2011.00,48,113,018134,0.00,3.40,0.00,1.70,1906.00,90.00,190.00,2.83,6.20,24.50,5.20,27.00,28.20,0.60,1568.00,1481.00,8.30,12.40,0.70,0.60,78.00,5559.00,393,2,low,0.07
132,"Census Tract 181.35, Dallas County, Texas",4006.00,1259.00,961.00,19.30,23.70,3.18,3.63,5.50,57.00,0.00,0.00,5.50,8.50,85.90,0.00,83.70,25.00,2.40,15.10,37.90,13.10,11.20,6.20,12.20,0.00,3.20,7.00,11.60,11.30,90405.00,15.20,4.00,7.00,14.80,39922.00,67386.00,46746.00,68.00,68.00,15.60,7.60,9.00,20.10,1350.00,93.30,4.50,5.30,1350.00,48,113,018135,0.00,0.70,0.00,0.00,1259.00,73.60,333.00,3.10,1.40,20.50,15.60,19.50,22.50,0.00,1588.00,1377.00,7.20,10.90,0.40,1.10,68.20,4006.00,294,28,low,0.07
133,"Census Tract 181.37, Dallas County, Texas",3887.00,1366.00,981.00,8.30,28.20,2.84,3.33,5.70,2.00,0.00,34.70,5.00,9.90,83.20,0.00,70.00,36.00,3.50,2.30,36.30,21.10,17.90,8.30,13.30,0.00,1.80,9.60,8.70,4.20,81564.00,17.70,3.40,8.60,5.20,31911.00,41008.00,48783.00,69.20,69.20,15.40,6.50,14.30,0.00,1504.00,90.80,0.00,9.10,1504.00,48,113,018137,6.90,0.00,1.60,1.40,1366.00,60.50,539.00,3.10,8.30,31.70,1.30,22.20,26.20,0.00,1710.00,1075.00,9.80,11.50,2.10,0.60,48.20,3887.00,260,4,low,0.07
134,"Census Tract 181.39, Dallas County, Texas",8923.00,2907.00,2528.00,17.60,13.00,3.07,3.29,2.40,17.00,0.00,19.20,4.20,11.10,90.10,0.90,83.30,25.10,5.30,8.00,39.30,11.60,10.00,11.00,10.40,0.00,2.30,3.60,11.90,2.50,86956.00,23.00,0.50,4.70,2.90,33937.00,47995.00,47546.00,77.50,77.50,11.80,5.60,16.00,0.00,2907.00,100.00,0.00,0.00,2907.00,48,113,018139,2.50,8.50,0.00,2.20,2907.00,84.40,453.00,3.04,3.80,32.20,4.80,19.70,26.90,0.00,1626.00,1666.00,7.40,13.40,0.00,0.90,68.60,8923.00,700,2,low,0.08
135,"Census Tract 181.41, Dallas County, Texas",4017.00,1755.00,859.00,14.30,51.10,2.29,3.22,8.90,0.00,0.00,0.00,8.80,4.00,66.40,0.80,87.70,21.10,8.80,9.10,29.40,29.20,12.50,10.60,8.80,0.00,7.20,17.50,3.40,1.50,49741.00,18.30,2.80,14.40,3.10,31066.00,36604.00,33574.00,44.00,44.00,27.50,21.20,43.20,45.70,2095.00,83.80,8.90,12.70,2095.00,48,113,018141,14.60,0.00,11.60,6.30,1755.00,12.90,1529.00,1.73,16.40,16.60,62.40,19.90,13.30,0.00,973.00,943.00,10.20,11.10,1.60,0.80,65.00,4017.00,178,17,low,0.04
136,"Census Tract 190.38, Dallas County, Texas",1484.00,943.00,280.00,9.80,70.30,1.57,2.23,13.30,0.00,0.00,0.00,4.40,5.40,45.20,3.20,79.00,22.90,11.40,4.30,71.10,3.70,16.10,13.80,22.10,0.00,3.60,1.10,14.00,3.20,92763.00,3.60,0.00,0.00,8.60,59079.00,73971.00,65697.00,89.30,89.30,7.90,1.40,0.00,4.80,1184.00,79.60,0.00,19.00,1184.00,48,113,019038,97.10,33.00,24.70,3.50,943.00,1.10,933.00,1.60,29.60,0.60,100.00,0.00,0.00,0.00,-666666666.00,1421.00,3.00,3.80,0.00,3.10,54.70,1484.00,475,2,low,0.32
137,"Census Tract 181.42, Dallas County, Texas",3482.00,1162.00,803.00,9.20,30.90,2.99,3.71,4.00,4.00,14.00,0.00,7.40,13.20,86.50,0.30,80.70,30.10,12.70,3.90,46.10,13.60,11.30,10.50,16.60,0.00,5.20,4.70,24.10,2.80,82674.00,21.90,2.30,8.90,1.70,39842.00,45096.00,48495.00,70.90,70.90,12.70,5.90,0.00,25.20,1205.00,96.40,0.00,0.00,1205.00,48,113,018142,0.00,14.90,0.00,0.00,1162.00,72.30,322.00,2.77,11.40,21.00,7.50,43.50,24.90,0.00,1444.00,1406.00,8.70,14.30,5.50,0.00,65.20,3482.00,408,1,low,0.12
138,"Census Tract 185.05, Dallas County, Texas",4507.00,1827.00,975.00,25.70,46.60,2.47,3.44,6.60,69.00,0.00,81.10,10.80,6.70,71.30,2.10,67.70,47.40,3.40,5.90,17.00,29.10,14.70,6.90,17.70,0.40,9.10,17.50,5.30,0.00,39071.00,15.40,2.10,23.00,0.00,24290.00,29665.00,23934.00,35.60,35.60,28.20,25.10,6.00,45.20,2003.00,91.20,0.00,6.80,2003.00,48,113,018505,24.00,0.40,11.10,3.60,1827.00,8.80,1666.00,1.78,14.10,8.80,65.20,0.00,0.00,0.00,-666666666.00,903.00,11.40,5.30,0.40,0.20,47.30,4507.00,47,1976,high,0.01
139,"Census Tract 185.06, Dallas County, Texas",3888.00,1600.00,860.00,22.30,46.30,2.42,3.09,12.20,45.00,0.00,0.00,15.70,3.20,49.50,6.50,59.20,43.50,0.80,6.60,14.50,29.50,16.00,7.50,10.10,0.00,7.40,27.30,2.40,0.00,40842.00,2.10,1.10,21.20,0.00,21476.00,23811.00,25268.00,29.30,29.30,42.40,23.40,9.50,25.00,1899.00,84.30,0.00,12.70,1899.00,48,113,018506,51.70,0.00,22.00,4.90,1600.00,1.20,1581.00,2.11,13.40,6.20,52.60,0.00,0.00,0.00,-666666666.00,819.00,10.60,2.30,0.00,0.40,31.80,3888.00,772,4463,high,0.2
140,"Census Tract 190.39, Dallas County, Texas",6634.00,2386.00,1824.00,6.80,23.60,2.78,3.27,1.70,0.00,0.00,0.00,4.60,7.10,88.70,0.80,76.40,28.10,14.80,4.70,43.10,10.80,8.60,5.70,15.20,0.00,2.00,12.70,11.80,5.90,94960.00,33.90,0.60,4.90,6.80,40291.00,54196.00,57905.00,72.30,72.30,9.10,4.30,19.90,69.80,2494.00,95.70,0.00,6.90,2494.00,48,113,019039,12.50,0.00,0.00,0.80,2386.00,73.00,644.00,2.84,3.50,24.80,1.10,16.40,29.70,0.90,1591.00,1519.00,8.70,18.50,0.30,0.60,80.30,6634.00,451,1,low,0.07
141,"Census Tract 190.40, Dallas County, Texas",7123.00,2716.00,1739.00,18.00,36.00,2.62,3.44,2.20,0.00,0.00,0.00,0.90,9.80,71.30,2.20,65.80,49.90,1.70,3.80,46.60,14.40,14.40,4.00,19.30,0.00,10.20,8.70,11.10,4.40,80613.00,17.50,2.50,5.50,6.90,40080.00,55391.00,36096.00,70.60,70.60,15.20,13.40,14.90,27.90,2960.00,91.80,0.00,7.50,2960.00,48,113,019040,35.20,3.10,7.40,2.70,2716.00,19.80,2178.00,3.56,16.20,16.00,0.00,2.80,30.90,3.20,1964.00,1247.00,10.40,9.90,1.20,0.00,33.60,7123.00,534,430,low,0.07
142,"Census Tract 190.41, Dallas County, Texas",3320.00,1234.00,939.00,10.30,23.90,2.68,2.96,7.00,0.00,0.00,0.00,5.00,8.50,81.40,0.00,84.20,23.00,8.70,1.00,52.60,17.80,9.20,8.50,23.80,0.30,0.60,2.40,20.30,8.30,105036.00,35.80,0.70,3.20,6.30,48787.00,68300.00,59063.00,77.80,77.80,8.10,0.90,0.00,0.00,1234.00,100.00,0.00,0.00,1234.00,48,113,019041,1.50,1.90,0.00,0.00,1234.00,78.80,262.00,2.61,4.10,28.80,2.20,3.70,20.10,0.00,1801.00,1619.00,5.50,26.10,0.00,0.00,66.20,3320.00,125,47,low,0.04
143,"Census Tract 190.42, Dallas County, Texas",5018.00,1814.00,1203.00,9.00,33.70,2.76,3.44,5.20,0.00,0.00,0.00,6.60,9.30,82.00,1.40,66.00,31.20,6.50,5.80,45.40,14.40,5.20,9.30,18.40,0.00,3.20,3.30,14.80,14.40,112401.00,17.70,0.00,3.60,15.50,47165.00,67159.00,51370.00,76.10,76.10,14.10,1.70,0.00,14.70,1850.00,98.10,0.00,0.00,1850.00,48,113,019042,14.50,3.50,3.90,0.00,1814.00,59.00,744.00,3.23,8.00,33.80,0.00,27.70,15.20,13.60,1832.00,1231.00,5.10,15.60,0.00,3.20,57.80,5018.00,650,1,low,0.13
144,"Census Tract 190.43, Dallas County, Texas",8091.00,2851.00,2256.00,7.10,20.90,2.84,3.20,3.30,7.00,15.60,2.30,3.00,7.30,89.90,1.50,80.90,24.10,12.10,4.60,59.50,11.60,11.80,9.10,17.50,0.50,1.70,1.60,12.90,19.00,143556.00,38.20,1.10,0.60,21.60,51351.00,83980.00,57994.00,75.30,75.30,9.80,3.50,11.10,10.70,2922.00,97.60,2.60,0.00,2922.00,48,113,019043,0.70,0.50,0.60,0.40,2851.00,93.50,186.00,2.89,3.10,29.60,0.50,6.60,11.30,4.40,2175.00,1344.00,4.90,26.00,0.50,0.40,74.50,8091.00,1018,2,low,0.13
145,"Census Tract 192.12, Dallas County, Texas",4354.00,1124.00,876.00,33.00,22.10,3.87,4.07,12.40,49.00,0.00,0.00,25.10,3.20,75.20,2.20,48.30,90.30,0.00,12.70,3.30,45.10,5.10,3.90,12.70,0.00,2.90,24.00,1.70,0.00,36599.00,2.90,0.00,27.90,0.00,21043.00,26618.00,20198.00,15.80,15.80,54.40,40.30,0.00,73.20,1286.00,87.40,-666666666.00,8.00,1286.00,48,113,019212,38.10,0.00,3.20,3.80,1124.00,0.00,1124.00,-666666666.00,3.90,14.10,-666666666.00,-666666666.00,-666666666.00,-666666666.00,-666666666.00,854.00,9.30,0.80,1.70,0.00,18.10,4354.00,28,788,low,0.01
146,"Census Tract 192.13, Dallas County, Texas",3518.00,1396.00,715.00,15.00,48.80,2.52,3.58,7.90,99.00,-666666666.00,-666666666.00,11.30,6.10,77.10,3.30,54.00,69.80,2.60,6.20,7.20,43.30,12.40,2.70,6.80,0.00,13.70,21.80,3.70,0.00,34951.00,26.40,1.00,28.80,0.00,18428.00,20313.00,24722.00,17.00,17.00,41.10,47.30,0.00,61.00,1568.00,89.00,0.00,9.80,1568.00,48,113,019213,60.60,0.00,3.80,0.00,1396.00,3.90,1341.00,1.64,10.00,13.50,23.60,0.00,10.90,0.00,808.00,906.00,7.00,17.70,0.60,0.00,21.50,3518.00,64,2717,high,0.02
147,"Census Tract 201, Dallas County, Texas",2252.00,706.00,465.00,15.40,34.10,3.19,3.88,9.20,0.00,27.30,0.00,15.40,2.30,83.20,0.30,70.30,64.80,4.00,8.90,14.80,18.70,12.20,4.70,10.70,0.00,3.30,11.20,9.20,0.60,62063.00,16.90,5.10,10.20,0.00,23775.00,32428.00,32500.00,43.40,43.40,30.60,17.20,19.00,38.20,793.00,89.00,0.00,13.10,793.00,48,113,020100,3.50,0.00,3.30,4.20,706.00,55.70,313.00,3.37,8.10,22.80,16.80,36.10,18.60,4.30,1278.00,741.00,10.40,10.70,0.00,0.00,78.00,2252.00,1287,13,low,0.57
148,"Census Tract 202, Dallas County, Texas",4106.00,1586.00,1071.00,33.10,32.50,2.59,3.10,6.60,30.00,10.70,21.30,16.50,3.50,96.90,0.20,94.90,10.80,1.00,8.00,9.30,31.40,11.80,5.10,5.30,0.00,16.80,19.50,4.20,0.90,34759.00,43.90,0.30,18.90,1.40,22139.00,31968.00,29924.00,27.20,27.20,27.60,29.30,0.00,71.10,1676.00,94.60,0.00,5.50,1676.00,48,113,020200,0.60,0.00,1.00,1.00,1586.00,67.70,513.00,2.55,8.90,16.20,64.80,7.90,5.70,0.90,938.00,916.00,3.80,28.00,0.00,0.00,12.70,4106.00,2541,3096,high,0.62
149,"Census Tract 79.12, Dallas County, Texas",1771.00,1007.00,212.00,1.50,78.90,1.76,2.74,22.30,59.00,-666666666.00,-666666666.00,0.70,4.70,67.60,0.60,84.00,17.90,10.90,1.10,58.30,15.50,8.70,8.70,21.00,0.00,4.30,6.50,15.00,3.30,78275.00,8.90,0.60,2.20,11.30,47587.00,57207.00,49393.00,91.40,91.40,3.70,0.00,-666666666.00,-666666666.00,1092.00,92.20,0.00,7.90,1092.00,48,113,007912,26.70,0.70,14.30,7.60,1007.00,1.00,997.00,-666666666.00,8.70,11.00,0.00,100.00,0.00,0.00,-666666666.00,1258.00,0.00,6.40,0.00,0.00,72.20,1771.00,51,936,low,0.03
150,"Census Tract 79.13, Dallas County, Texas",2786.00,1648.00,513.00,5.20,68.90,1.69,2.51,13.00,0.00,-666666666.00,-666666666.00,0.40,2.60,55.30,0.90,89.70,19.70,10.20,2.10,59.50,15.20,9.80,11.30,24.00,0.00,2.10,11.80,18.70,4.90,88732.00,24.90,0.50,6.70,7.00,48698.00,62750.00,58700.00,78.60,78.60,7.20,6.40,0.00,55.90,1788.00,92.20,0.00,9.80,1788.00,48,113,007913,35.30,17.40,8.70,3.70,1648.00,35.30,1066.00,1.52,9.90,22.60,23.20,29.40,24.10,1.90,1478.00,1455.00,4.40,19.20,0.40,0.30,81.30,2786.00,60,1127,low,0.02
151,"Census Tract 79.14, Dallas County, Texas",2982.00,1626.00,450.00,2.70,72.30,1.83,2.36,25.00,0.00,-666666666.00,-666666666.00,8.50,3.10,54.20,6.10,77.20,25.00,8.00,5.70,58.30,10.50,9.40,15.50,19.80,0.00,14.20,5.40,16.90,7.80,108112.00,7.70,0.00,2.20,23.10,50611.00,62330.00,55871.00,85.40,85.40,11.90,0.00,0.00,-666666666.00,2017.00,80.60,0.00,11.70,2017.00,48,113,007914,63.20,17.30,17.60,4.40,1626.00,24.40,1230.00,1.76,15.30,8.70,0.00,43.70,25.80,3.80,1457.00,1476.00,5.20,6.70,0.00,0.00,74.20,2982.00,85,1672,high,0.03
152,"Census Tract 108.04, Dallas County, Texas",5424.00,1730.00,1087.00,25.80,37.20,3.14,4.05,6.90,95.00,0.00,26.30,19.90,4.90,83.10,0.50,71.80,54.70,0.00,9.40,5.40,17.60,21.00,3.80,10.30,0.00,13.10,16.00,5.20,0.00,38697.00,25.20,2.80,33.20,0.00,21907.00,30167.00,20823.00,26.50,26.50,32.50,35.10,30.60,59.70,1927.00,89.80,0.00,7.90,1927.00,48,113,010804,26.40,0.00,0.00,1.50,1730.00,19.70,1390.00,3.76,11.30,22.10,36.20,32.90,8.20,0.00,1563.00,834.00,13.30,13.10,1.70,0.00,57.60,5424.00,200,2469,high,0.04
153,"Census Tract 108.05, Dallas County, Texas",6129.00,1746.00,1305.00,28.80,25.30,3.37,4.03,3.00,0.00,0.00,28.50,14.00,3.90,91.90,0.00,73.10,61.20,0.40,10.10,14.90,13.30,11.50,4.50,10.70,0.00,11.30,11.40,10.30,0.50,62331.00,22.50,1.00,19.50,0.60,29253.00,36348.00,29375.00,37.60,37.60,26.90,14.40,0.00,18.80,1829.00,95.50,3.40,3.40,1829.00,48,113,010805,14.90,0.00,0.00,6.30,1746.00,41.90,1014.00,4.11,5.00,31.90,11.90,44.90,16.80,0.00,1186.00,908.00,7.70,10.00,0.60,0.00,58.70,6129.00,305,1745,high,0.05
154,"Census Tract 109.03, Dallas County, Texas",3833.00,1493.00,847.00,30.40,43.30,2.56,3.58,3.80,92.00,0.00,11.10,12.00,7.20,84.60,0.90,77.30,37.30,0.00,10.70,16.30,12.60,20.70,2.40,6.00,0.00,11.50,23.40,8.20,0.00,39123.00,9.80,2.60,22.40,0.00,25237.00,27708.00,28506.00,38.00,38.00,30.80,26.30,0.00,47.00,1728.00,86.40,0.00,8.40,1728.00,48,113,010903,11.50,0.00,1.40,6.90,1493.00,21.70,1169.00,3.42,7.60,18.60,44.10,33.00,16.70,3.10,1238.00,861.00,6.60,7.90,3.30,0.00,36.10,3833.00,282,2371,high,0.07
155,"Census Tract 109.04, Dallas County, Texas",3902.00,1720.00,909.00,34.30,47.20,2.27,3.12,6.50,30.00,0.00,41.20,14.20,7.70,86.10,0.00,88.90,25.30,0.20,6.60,17.80,21.60,12.80,8.50,10.20,0.00,19.50,18.30,4.00,0.00,35288.00,5.50,0.00,25.90,0.00,25106.00,32446.00,35285.00,36.60,36.60,20.40,39.70,0.00,54.50,1865.00,92.20,0.00,8.10,1865.00,48,113,010904,8.80,0.00,3.50,2.80,1720.00,4.00,1652.00,3.00,7.70,12.30,25.00,29.40,29.40,16.20,1125.00,849.00,7.70,4.00,0.00,0.00,24.20,3902.00,775,5777,high,0.2
156,"Census Tract 126.03, Dallas County, Texas",2087.00,662.00,453.00,5.90,31.60,3.15,3.86,6.20,22.00,22.50,0.00,11.50,9.50,93.60,0.80,77.20,47.10,5.70,4.50,36.50,11.60,12.00,7.90,9.30,0.00,1.70,13.00,15.90,5.90,83484.00,23.70,0.90,5.40,5.50,36875.00,47321.00,41429.00,63.20,63.20,21.30,5.70,8.90,100.00,702.00,94.30,0.00,0.00,702.00,48,113,012603,0.00,0.00,0.00,0.00,662.00,83.70,108.00,3.12,0.00,34.90,32.50,37.00,6.70,3.20,1127.00,1288.00,6.90,14.90,0.00,0.00,78.30,2087.00,92,730,low,0.04
157,"Census Tract 126.04, Dallas County, Texas",6778.00,2743.00,1347.00,14.10,50.90,2.47,3.46,10.70,32.00,10.10,12.30,8.60,4.50,71.60,0.00,75.70,40.40,1.60,5.60,20.60,27.10,14.60,6.20,7.60,0.00,4.20,16.40,4.70,0.80,46493.00,20.20,2.30,14.90,1.60,28297.00,37140.00,27643.00,44.80,44.80,29.00,17.80,8.80,37.80,2927.00,93.70,0.00,6.30,2927.00,48,113,012604,43.60,1.10,8.90,3.10,2743.00,15.80,2310.00,2.91,10.20,11.20,8.30,18.50,20.80,0.00,1433.00,799.00,13.00,8.90,0.00,2.10,61.80,6778.00,251,3964,high,0.04
158,"Census Tract 130.10, Dallas County, Texas",5072.00,2015.00,1198.00,17.40,40.50,2.52,3.27,6.60,82.00,0.00,0.00,14.90,9.30,62.50,2.90,60.10,60.30,3.30,4.10,19.00,20.80,14.70,4.00,10.50,0.00,8.50,12.90,9.00,2.00,44503.00,8.60,1.80,16.90,1.50,23970.00,27238.00,25500.00,36.50,36.50,31.70,16.10,18.50,36.60,2200.00,91.60,0.00,6.40,2200.00,48,113,013010,32.30,0.00,10.60,2.70,2015.00,8.90,1836.00,1.93,15.50,10.80,0.00,24.00,21.20,0.00,1531.00,912.00,13.20,6.30,0.40,0.00,60.00,5072.00,140,2610,high,0.03
159,"Census Tract 130.11, Dallas County, Texas",4991.00,1900.00,1047.00,22.30,44.90,2.63,3.67,5.90,16.00,0.00,32.80,12.20,4.30,73.40,0.40,61.00,61.30,0.80,6.00,13.70,25.70,19.00,3.60,16.10,0.00,9.90,16.30,8.80,0.00,44266.00,6.80,2.00,25.00,0.00,26300.00,31880.00,28229.00,31.90,31.90,35.10,28.90,27.20,55.30,2262.00,84.00,0.00,13.20,2262.00,48,113,013011,37.90,0.00,9.20,4.80,1900.00,4.70,1810.00,2.99,12.90,11.60,0.00,23.30,63.30,0.00,971.00,799.00,12.90,3.70,2.40,0.00,57.30,4991.00,95,2821,high,0.02
160,"Census Tract 131.04, Dallas County, Texas",1002.00,608.00,179.00,3.90,70.60,1.65,2.58,11.20,0.00,-666666666.00,-666666666.00,1.70,3.30,67.10,0.00,91.70,12.80,7.70,0.00,67.70,9.00,14.60,14.20,19.30,0.00,1.00,8.10,9.00,12.70,97626.00,27.60,0.00,9.40,28.50,57216.00,49815.00,71563.00,80.60,80.60,5.90,3.40,18.80,100.00,652.00,93.30,5.10,4.30,652.00,48,113,013104,29.40,0.00,2.90,1.10,608.00,45.70,330.00,1.77,10.20,16.60,7.20,22.70,20.90,28.80,1638.00,1107.00,6.90,31.80,0.00,0.00,85.40,1002.00,54,532,low,0.05
161,"Census Tract 131.05, Dallas County, Texas",7114.00,3901.00,1397.00,11.80,64.20,1.82,2.63,13.10,66.00,0.00,45.50,6.50,5.60,63.80,0.00,71.60,35.50,6.70,2.30,38.20,20.90,19.70,11.40,17.00,0.00,7.30,11.20,9.40,1.70,54327.00,11.90,0.80,6.70,2.60,29148.00,34468.00,37702.00,62.10,62.10,18.90,16.00,0.00,44.00,4066.00,95.90,0.00,1.10,4066.00,48,113,013105,40.00,0.00,31.50,8.50,3901.00,16.20,3269.00,1.86,12.20,10.10,34.30,10.80,21.40,16.10,1326.00,938.00,6.50,9.20,2.10,0.30,62.60,7114.00,91,2100,high,0.01
162,"Census Tract 136.20, Dallas County, Texas",4865.00,3162.00,997.00,6.30,68.50,1.54,2.24,9.50,0.00,-666666666.00,-666666666.00,1.10,6.50,73.10,0.90,73.70,28.70,9.60,1.20,51.90,7.80,6.60,15.30,24.50,0.00,5.40,7.20,10.50,6.80,95928.00,26.30,0.00,2.50,6.00,50703.00,62241.00,50567.00,78.40,78.40,7.00,1.20,8.00,9.00,3506.00,90.20,2.80,9.70,3506.00,48,113,013620,46.40,8.70,4.70,3.30,3162.00,16.80,2632.00,1.49,17.00,13.70,20.00,11.90,5.70,13.60,2141.00,1308.00,5.50,26.90,0.60,0.40,61.30,4865.00,173,2620,high,0.04
163,"Census Tract 136.21, Dallas County, Texas",4015.00,2097.00,788.00,7.40,62.40,1.91,3.26,3.50,0.00,0.00,0.00,5.90,5.00,81.70,3.20,67.10,41.60,4.80,5.00,42.60,18.40,17.70,16.20,16.00,0.00,5.50,12.30,22.00,1.70,80107.00,21.40,0.00,8.70,4.60,32072.00,54442.00,41290.00,54.20,54.20,39.10,4.20,0.00,0.00,2421.00,86.60,14.10,8.40,2421.00,48,113,013621,11.70,0.00,4.30,0.60,2097.00,10.40,1878.00,1.44,10.50,19.40,31.10,22.80,0.00,7.30,2183.00,1077.00,6.50,15.40,1.40,0.00,39.90,4015.00,91,963,low,0.02
